日期,開盤,最高,最低,收盤,漲跌,漲%,成交量,成交金額,本益比
2017/04/28,216.50,218.00,215.50,217.00,0.00,0.00%,"3,405","737,611",14.42
2017/04/27,214.00,217.50,214.00,217.00,3.50,1.64%,"3,607","779,651",14.42
2017/04/26,215.00,215.00,212.00,213.50,-1.50,-0.70%,"5,087","1,086,187",14.19
2017/04/25,215.50,215.50,214.00,215.00,0.00,0.00%,"4,833","1,037,326",14.29
2017/04/24,215.50,216.00,214.00,215.00,0.00,0.00%,"1,676","359,725",14.29
2017/04/21,216.50,217.00,214.00,215.00,0.00,0.00%,"2,413","519,352",14.29
2017/04/20,214.00,216.50,213.00,215.00,1.00,0.47%,"3,638","782,474",14.29
2017/04/19,212.50,217.50,212.00,214.00,1.50,0.71%,"5,899","1,265,832",14.22
2017/04/18,213.50,213.50,210.50,212.50,1.50,0.71%,"3,707","787,599",14.12
2017/04/17,212.00,213.50,210.00,211.00,-1.00,-0.47%,"2,319","490,076",14.02
2017/04/14,214.00,214.50,212.00,212.00,-1.00,-0.47%,"2,315","492,425",14.09
2017/04/13,213.50,215.50,213.00,213.00,-1.00,-0.47%,"3,614","772,466",14.15
2017/04/12,212.00,216.00,212.00,214.00,2.00,0.94%,"4,496","960,835",14.22
2017/04/11,217.00,217.00,212.00,212.00,-5.00,-2.30%,"4,670","1,002,373",14.09
2017/04/10,216.50,219.00,216.00,217.00,0.50,0.23%,"3,909","848,878",14.42
2017/04/07,217.00,218.50,215.00,216.50,-0.50,-0.23%,"3,703","801,416",14.39
2017/04/06,219.00,219.50,216.00,217.00,-3.00,-1.36%,"4,418","959,709",14.42
2017/04/05,214.00,220.00,214.00,220.00,5.00,2.33%,"6,217","1,349,424",14.62
2017/03/31,217.50,218.50,214.50,215.00,-3.50,-1.60%,"7,079","1,529,883",14.29
2017/03/30,218.50,220.50,218.00,218.50,-0.50,-0.23%,"3,263","713,943",14.52
2017/03/29,222.00,222.50,218.00,219.00,-4.00,-1.79%,"7,778","1,707,486",14.55
2017/03/28,225.00,225.00,221.00,223.00,-1.00,-0.45%,"3,135","697,967",14.82
2017/03/27,222.00,225.00,221.00,224.00,1.00,0.45%,"3,511","785,460",14.88
2017/03/24,222.00,223.50,222.00,223.00,-1.00,-0.45%,"3,297","734,260",14.82
2017/03/23,226.50,227.50,223.50,224.00,-3.50,-1.54%,"5,865","1,318,370",14.88
2017/03/22,227.00,228.00,225.00,227.50,-2.50,-1.09%,"4,944","1,120,928",15.52
2017/03/21,227.00,231.50,226.50,230.00,4.00,1.77%,"11,718","2,692,731",15.69
2017/03/20,225.00,226.00,224.00,226.00,0.50,0.22%,"4,096","922,973",15.42
2017/03/17,225.00,226.00,224.00,225.50,1.00,0.45%,"6,003","1,350,797",15.38
2017/03/16,223.00,226.00,222.50,224.50,3.00,1.35%,"5,471","1,227,778",15.31
2017/03/15,223.00,223.00,220.00,221.50,-1.50,-0.67%,"4,500","996,175",15.11
2017/03/14,223.00,224.00,221.00,223.00,0.50,0.22%,"5,675","1,263,470",15.21
2017/03/13,225.00,225.00,220.50,222.50,0.50,0.23%,"5,833","1,299,158",15.18
2017/03/10,219.00,223.00,216.00,222.00,4.00,1.83%,"5,637","1,237,263",15.14
2017/03/09,222.00,222.00,218.00,218.00,-4.00,-1.80%,"4,512","988,657",14.87
2017/03/08,218.00,224.00,218.00,222.00,4.00,1.83%,"8,802","1,949,019",15.14
2017/03/07,216.00,218.00,216.00,218.00,0.00,0.00%,"4,287","931,815",14.87
2017/03/06,218.00,219.00,216.00,218.00,-1.50,-0.68%,"5,260","1,144,243",14.87
2017/03/03,223.00,223.50,218.50,219.50,-4.00,-1.79%,"7,718","1,703,475",14.97
2017/03/02,227.00,227.50,222.50,223.50,-1.50,-0.67%,"7,707","1,731,815",15.25
2017/03/01,226.00,228.00,224.00,225.00,1.00,0.45%,"7,520","1,696,226",15.35
2017/02/24,225.00,225.50,223.00,224.00,-0.50,-0.22%,"7,619","1,708,674",15.28
2017/02/23,226.00,226.50,223.50,224.50,-1.00,-0.44%,"5,741","1,289,369",15.31
2017/02/22,228.00,228.50,225.00,225.50,0.00,0.00%,"4,504","1,019,576",15.38
2017/02/21,225.50,230.00,225.00,225.50,1.00,0.45%,"6,935","1,572,303",15.38
2017/02/20,227.00,227.00,224.00,224.50,0.00,0.00%,"4,600","1,034,479",15.31
2017/02/18,225.00,225.00,223.50,224.50,-0.50,-0.22%,"2,730","612,493",15.31
2017/02/17,217.50,227.00,217.50,225.00,8.00,3.69%,"15,703","3,517,266",15.35
2017/02/16,218.00,218.00,216.00,217.00,0.50,0.23%,"5,241","1,136,549",14.8
2017/02/15,217.00,218.00,215.50,216.50,-0.50,-0.23%,"5,812","1,260,083",14.77
2017/02/14,215.00,217.50,215.00,217.00,0.00,0.00%,"4,611","997,081",14.8
2017/02/13,217.00,218.00,215.50,217.00,1.50,0.70%,"5,556","1,205,281",14.8
2017/02/10,217.00,217.50,215.00,215.50,0.50,0.23%,"6,359","1,372,556",14.7
2017/02/09,215.00,215.50,213.50,215.00,1.50,0.70%,"4,847","1,039,831",14.67
2017/02/08,214.00,217.00,213.00,213.50,-4.50,-2.06%,"8,500","1,820,290",14.56
2017/02/07,212.00,218.00,210.00,218.00,6.00,2.83%,"8,813","1,902,352",14.87
2017/02/06,208.00,214.00,206.00,212.00,5.00,2.42%,"9,089","1,916,001",14.46
2017/02/03,205.00,209.00,205.00,207.00,2.50,1.22%,"7,670","1,586,473",14.12
2017/02/02,204.50,207.50,203.00,204.50,-9.00,-4.22%,"17,479","3,584,067",13.95
2017/01/24,212.50,215.00,212.50,213.50,-1.00,-0.47%,"5,776","1,236,977",14.56
2017/01/23,213.00,215.00,212.50,214.50,3.00,1.42%,"3,693","791,261",14.63
2017/01/20,212.50,213.00,211.00,211.50,-1.50,-0.70%,"3,667","776,593",14.43
2017/01/19,212.00,213.00,211.50,213.00,1.50,0.71%,"3,828","812,243",14.53
2017/01/18,213.00,213.50,211.00,211.50,-2.00,-0.94%,"4,689","991,934",14.43
2017/01/17,211.00,213.50,210.50,213.50,3.00,1.43%,"3,237","686,498",14.56
2017/01/16,211.50,212.50,210.00,210.50,-4.50,-2.09%,"4,849","1,022,646",14.36
2017/01/13,212.50,215.00,212.50,215.00,-2.00,-0.92%,"3,727","796,842",14.67
2017/01/12,216.00,217.50,215.00,217.00,1.50,0.70%,"2,720","589,006",14.8
2017/01/11,214.50,216.00,213.00,215.50,1.00,0.47%,"3,972","850,906",14.7
2017/01/10,217.00,218.00,214.00,214.50,-2.50,-1.15%,"3,959","850,653",14.63
2017/01/09,220.50,221.00,217.00,217.00,-3.00,-1.36%,"2,447","533,880",14.8
2017/01/06,218.50,222.00,218.00,220.00,2.00,0.92%,"4,250","934,985",15.01
2017/01/05,215.50,218.00,215.50,218.00,2.00,0.93%,"3,653","792,876",14.87
2017/01/04,218.00,218.50,215.50,216.00,-2.00,-0.92%,"3,340","722,615",14.73
2017/01/03,217.50,218.00,216.50,218.00,1.50,0.69%,"3,407","740,468",14.87
2016/12/30,218.50,219.00,216.50,216.50,0.00,0.00%,"3,801","825,467",14.77
2016/12/29,218.00,218.50,216.00,216.50,-2.00,-0.92%,"3,604","781,847",14.77
2016/12/28,218.00,219.50,216.50,218.50,0.50,0.23%,"2,982","649,830",14.9
2016/12/27,216.00,218.50,215.50,218.00,2.00,0.93%,"2,067","448,707",14.87
2016/12/26,214.00,216.50,214.00,216.00,-0.50,-0.23%,"3,087","664,849",14.73
2016/12/23,217.00,218.00,216.00,216.50,-0.50,-0.23%,"4,040","875,311",14.77
2016/12/22,216.50,218.50,216.00,217.00,0.50,0.23%,"4,238","921,253",14.8
2016/12/21,219.50,221.00,216.50,216.50,-3.00,-1.37%,"4,964","1,083,308",14.77
2016/12/20,222.00,222.00,215.00,219.50,-4.50,-2.01%,"8,885","1,936,997",14.97
2016/12/19,226.00,226.00,223.50,224.00,-2.00,-0.88%,"2,640","592,631",15.28
2016/12/16,227.00,229.00,226.00,226.00,-2.00,-0.88%,"4,202","954,822",15.42
2016/12/15,224.50,228.50,223.00,228.00,3.00,1.33%,"4,679","1,057,653",15.55
2016/12/14,229.50,230.00,223.50,225.00,-3.50,-1.53%,"7,592","1,718,223",15.35
2016/12/13,229.00,229.50,227.50,228.50,-1.00,-0.44%,"4,148","948,192",15.59
2016/12/12,232.00,233.00,229.00,229.50,-1.00,-0.43%,"4,424","1,020,691",15.65
2016/12/09,230.00,231.00,228.00,230.50,0.50,0.22%,"5,128","1,179,262",15.72
2016/12/08,226.00,230.00,225.50,230.00,5.00,2.22%,"7,416","1,695,364",15.69
2016/12/07,228.00,228.00,224.00,225.00,-1.00,-0.44%,"4,606","1,039,578",15.35
2016/12/06,226.00,228.00,225.00,226.00,2.50,1.12%,"4,685","1,059,886",15.42
2016/12/05,226.00,226.00,223.00,223.50,-1.50,-0.67%,"3,168","711,465",15.25
2016/12/02,224.00,226.00,222.00,225.00,0.50,0.22%,"4,093","917,196",15.35
2016/12/01,223.00,224.50,221.50,224.50,3.00,1.35%,"3,840","857,253",15.31
2016/11/30,224.00,226.00,221.50,221.50,0.00,0.00%,"8,588","1,918,653",15.11
2016/11/29,223.50,223.50,220.00,221.50,-2.00,-0.89%,"4,488","995,041",15.11
2016/11/28,222.00,225.50,221.50,223.50,2.00,0.90%,"3,610","807,925",15.25
2016/11/25,222.00,224.00,221.50,221.50,-0.50,-0.23%,"1,961","435,804",15.11
2016/11/24,224.50,225.00,222.00,222.00,-4.00,-1.77%,"3,906","870,665",15.14
2016/11/23,229.50,229.50,225.50,226.00,-2.50,-1.09%,"2,853","646,651",15.42
2016/11/22,225.00,229.50,224.00,228.50,5.50,2.47%,"6,291","1,433,309",15.59
2016/11/21,227.50,227.50,223.00,223.00,-4.00,-1.76%,"3,174","712,565",15.21
2016/11/18,220.00,227.00,219.50,227.00,5.50,2.48%,"4,906","1,098,689",15.48
2016/11/17,217.00,222.00,216.50,221.50,5.50,2.55%,"4,254","935,224",15.11
2016/11/16,218.50,219.00,213.50,216.00,0.00,0.00%,"5,171","1,118,564",14.73
2016/11/15,215.00,217.50,215.00,216.00,-2.50,-1.14%,"5,249","1,136,203",14.73
2016/11/14,217.00,219.50,213.00,218.50,3.50,1.63%,"6,356","1,377,942",14.7
2016/11/11,216.00,217.00,210.50,215.00,-7.00,-3.15%,"12,782","2,726,106",14.47
2016/11/10,225.00,227.00,221.50,222.00,1.50,0.68%,"5,387","1,206,803",14.94
2016/11/09,231.00,231.00,218.00,220.50,-7.50,-3.29%,"6,939","1,546,307",14.84
2016/11/08,229.00,229.00,226.00,228.00,-3.00,-1.30%,"4,216","960,184",15.34
2016/11/07,228.00,232.00,227.50,231.00,5.00,2.21%,"3,878","890,741",15.55
2016/11/04,235.00,236.00,224.50,226.00,-10.50,-4.44%,"10,487","2,394,367",15.21
2016/11/03,237.50,238.00,236.00,236.50,0.00,0.00%,"2,720","645,111",15.92
2016/11/02,236.50,238.00,236.00,236.50,-1.00,-0.42%,"2,743","650,124",15.92
2016/11/01,238.50,239.50,237.00,237.50,-2.50,-1.04%,"2,862","680,413",15.98
2016/10/31,237.00,241.00,237.00,240.00,2.50,1.05%,"4,406","1,056,619",16.15
2016/10/28,239.00,239.00,236.00,237.50,-1.50,-0.63%,"3,397","805,924",15.98
2016/10/27,240.50,242.00,238.50,239.00,-1.50,-0.62%,"2,097","502,856",16.08
2016/10/26,242.50,242.50,240.00,240.50,-2.50,-1.03%,"2,842","684,743",16.18
2016/10/25,245.00,245.00,241.00,243.00,5.00,2.10%,"5,863","1,425,177",16.35
2016/10/24,237.00,239.00,236.50,238.00,2.50,1.06%,"3,234","769,790",16.02
2016/10/21,236.00,238.50,235.50,235.50,-0.50,-0.21%,"4,231","999,882",15.85
2016/10/20,237.00,240.00,236.00,236.00,-2.00,-0.84%,"3,761","893,317",15.88
2016/10/19,240.00,241.00,238.00,238.00,-2.00,-0.83%,"3,297","789,492",16.02
2016/10/18,242.00,242.00,238.00,240.00,-1.00,-0.41%,"3,833","919,834",16.15
2016/10/17,236.50,241.50,236.50,241.00,4.50,1.90%,"5,826","1,396,794",16.22
2016/10/14,236.50,238.00,235.00,236.50,-1.00,-0.42%,"6,476","1,529,751",15.92
2016/10/13,239.00,239.50,237.00,237.50,-2.50,-1.04%,"6,709","1,596,663",15.98
2016/10/12,240.00,240.50,237.50,240.00,-1.00,-0.41%,"5,390","1,289,534",16.15
2016/10/11,243.00,243.00,239.00,241.00,0.00,0.00%,"5,968","1,436,229",16.22
2016/10/07,242.00,242.50,239.00,241.00,-2.50,-1.03%,"5,790","1,391,313",16.22
2016/10/06,243.00,244.00,241.50,243.50,-3.50,-1.42%,"11,304","2,742,757",16.39
2016/10/05,241.50,248.00,241.50,247.00,4.00,1.65%,"6,951","1,713,126",16.62
2016/10/04,243.00,244.50,241.00,243.00,2.00,0.83%,"5,235","1,270,801",16.35
2016/10/03,241.00,243.00,240.00,241.00,1.50,0.63%,"4,490","1,083,314",16.22
2016/09/30,238.00,241.50,238.00,239.50,-4.00,-1.64%,"6,792","1,626,737",16.12
2016/09/29,243.00,245.00,243.00,243.50,0.00,0.00%,"6,014","1,467,030",16.39
2016/09/26,244.50,245.00,243.50,243.50,-3.50,-1.42%,"4,063","991,711",16.39
2016/09/23,245.50,247.00,245.00,247.00,2.00,0.82%,"3,338","821,106",16.62
2016/09/22,248.00,248.50,244.50,245.00,-1.00,-0.41%,"4,006","983,817",16.49
2016/09/21,247.00,248.50,245.00,246.00,0.50,0.20%,"6,628","1,635,249",16.55
2016/09/20,245.00,248.00,243.50,245.50,3.00,1.24%,"9,491","2,332,815",16.52
2016/09/19,239.50,243.00,239.50,242.50,3.50,1.46%,"8,095","1,953,198",16.32
2016/09/14,239.00,244.00,239.00,239.00,-0.50,-0.21%,"6,875","1,656,784",16.08
2016/09/13,240.00,241.00,237.00,239.50,1.50,0.63%,"4,502","1,077,230",16.12
2016/09/12,239.00,240.00,237.00,238.00,-2.00,-0.83%,"5,466","1,302,348",16.02
2016/09/10,241.00,241.00,238.00,240.00,-5.00,-2.04%,"4,688","1,124,658",16.15
2016/09/09,246.50,247.00,243.00,245.00,-5.50,-2.20%,"7,948","1,947,730",16.49
2016/09/08,250.50,253.50,250.50,250.50,-3.00,-1.18%,"7,591","1,908,643",16.86
2016/09/07,255.00,260.50,253.50,253.50,-1.00,-0.39%,"8,698","2,234,577",17.06
2016/09/06,256.50,256.50,252.50,254.50,-2.00,-0.78%,"6,928","1,760,957",17.13
2016/09/05,250.00,257.00,250.00,256.50,11.00,4.48%,"12,864","3,264,378",17.26
2016/09/02,250.00,251.00,245.00,245.50,-5.50,-2.19%,"4,121","1,017,614",16.52
2016/09/01,252.00,252.00,248.50,251.00,1.50,0.60%,"5,556","1,392,073",16.89
2016/08/31,249.50,251.00,247.50,249.50,0.50,0.20%,"6,154","1,535,574",16.79
2016/08/30,246.50,249.50,245.50,249.00,4.50,1.84%,"4,234","1,048,793",16.76
2016/08/29,245.00,245.50,242.00,244.50,1.00,0.41%,"4,237","1,033,978",16.45
2016/08/26,244.50,245.00,242.00,243.50,-0.50,-0.20%,"3,444","837,458",16.39
2016/08/25,242.00,244.00,241.50,244.00,3.00,1.24%,"4,833","1,174,657",16.42
2016/08/24,244.00,245.50,241.00,241.00,-1.50,-0.62%,"3,364","815,040",16.22
2016/08/23,242.50,245.50,242.50,242.50,0.50,0.21%,"3,835","934,808",16.32
2016/08/22,245.00,248.00,242.00,242.00,-3.00,-1.22%,"5,102","1,245,631",16.29
2016/08/19,250.00,250.00,245.00,245.00,-5.00,-2.00%,"5,366","1,323,867",16.49
2016/08/18,251.00,252.00,249.00,250.00,-0.50,-0.20%,"3,776","945,046",16.82
2016/08/17,249.50,253.50,249.00,250.50,1.00,0.40%,"8,747","2,201,110",16.86
2016/08/16,249.50,249.50,245.50,249.50,0.50,0.20%,"3,815","946,980",16.79
2016/08/15,250.00,250.50,247.50,249.00,0.00,0.00%,"2,513","625,352",16.86
2016/08/12,250.00,251.00,247.50,249.00,0.50,0.20%,"3,004","748,258",16.86
2016/08/11,250.50,250.50,245.00,248.50,-1.50,-0.60%,"3,902","968,267",16.82
2016/08/10,251.00,251.00,248.50,250.00,0.00,0.00%,"3,071","766,964",16.93
2016/08/09,249.50,250.00,248.00,250.00,1.50,0.60%,"3,956","985,975",16.93
2016/08/08,251.00,251.00,248.00,248.50,-0.50,-0.20%,"5,775","1,438,921",16.82
2016/08/05,242.50,249.00,242.50,249.00,6.50,2.68%,"8,171","2,009,059",16.86
2016/08/04,251.00,251.00,239.50,242.50,-6.50,-2.61%,"14,511","3,538,356",16.42
2016/08/03,246.00,249.00,245.50,249.00,-1.00,-0.40%,"5,523","1,364,611",16.86
2016/08/02,249.50,251.00,247.00,250.00,1.00,0.40%,"8,746","2,180,169",16.93
2016/08/01,245.50,249.50,243.50,249.00,5.50,2.26%,"7,993","1,973,186",16.86
2016/07/29,245.00,246.00,242.00,243.50,-0.50,-0.20%,"6,184","1,509,114",16.49
2016/07/28,240.00,244.00,238.00,244.00,4.00,1.67%,"6,114","1,478,370",16.52
2016/07/27,246.00,246.00,239.00,240.00,-1.00,-0.41%,"14,297","3,476,528",16.25
2016/07/26,235.50,241.00,234.00,241.00,5.00,2.12%,"8,599","2,049,022",16.32
2016/07/25,238.00,238.50,234.50,236.00,0.00,0.00%,"3,320","783,324",15.98
2016/07/22,237.50,238.00,235.00,236.00,0.50,0.21%,"5,205","1,230,122",15.98
2016/07/21,239.50,240.50,234.50,235.50,-2.50,-1.05%,"8,350","1,984,231",15.94
2016/07/20,239.00,239.00,236.00,238.00,-2.00,-0.83%,"7,437","1,766,955",16.11
2016/07/19,241.00,241.00,238.00,240.00,0.00,0.00%,"4,957","1,186,046",16.25
2016/07/18,240.50,241.50,238.50,240.00,0.50,0.21%,"5,043","1,209,958",16.25
2016/07/15,237.00,240.00,236.00,239.50,-6.50,-2.64%,"13,682","3,266,574",16.22
2016/07/14,247.50,247.50,245.00,246.00,-1.00,-0.40%,"12,903","3,180,553",16.66
2016/07/13,250.00,250.00,245.50,247.00,-1.00,-0.40%,"6,345","1,569,097",16.72
2016/07/12,249.00,250.50,247.50,248.00,1.00,0.40%,"8,584","2,138,404",16.79
2016/07/11,247.00,247.50,244.00,247.00,9.00,3.78%,"9,919","2,442,774",16.72
2016/07/07,239.50,241.50,237.50,238.00,1.00,0.42%,"5,148","1,231,511",16.11
2016/07/06,240.00,242.00,237.00,237.00,-8.00,-3.27%,"10,665","2,551,694",16.05
2016/07/05,254.00,254.00,245.00,245.00,-10.50,-4.11%,"10,977","2,726,109",16.59
2016/07/04,245.50,257.00,245.50,255.50,10.50,4.29%,"16,746","4,247,583",17.3
2016/07/01,246.50,247.50,243.00,245.00,1.00,0.41%,"14,257","3,499,048",16.59
2016/06/30,242.50,244.50,240.00,244.00,6.50,2.74%,"19,705","4,774,433",16.52
2016/06/29,230.00,241.50,229.00,237.50,8.50,3.71%,"15,065","3,567,714",16.08
2016/06/28,223.50,229.00,221.50,229.00,2.50,1.10%,"7,604","1,724,042",15.5
2016/06/27,223.50,229.00,222.00,226.50,3.00,1.34%,"4,504","1,019,670",15.34
2016/06/24,228.50,229.00,218.00,223.50,-4.50,-1.97%,"9,073","2,024,262",15.13
2016/06/23,229.00,229.50,227.00,228.00,-1.00,-0.44%,"2,401","547,086",15.44
2016/06/22,232.00,232.00,228.50,229.00,-0.50,-0.22%,"4,715","1,083,305",15.5
2016/06/21,228.50,231.50,227.50,229.50,2.00,0.88%,"6,924","1,589,036",15.54
2016/06/20,229.50,229.50,226.50,227.50,0.50,0.22%,"4,124","938,693",15.4
2016/06/17,228.00,229.00,226.50,227.00,1.00,0.44%,"7,350","1,673,494",15.37
2016/06/16,231.00,231.00,226.00,226.00,-4.50,-1.95%,"6,759","1,539,890",15.3
2016/06/15,225.00,232.00,225.00,230.50,5.50,2.44%,"9,255","2,121,341",15.61
2016/06/14,220.00,227.00,218.50,225.00,5.00,2.27%,"11,783","2,643,921",15.23
2016/06/13,225.50,227.00,220.00,220.00,-10.00,-4.35%,"11,139","2,495,741",14.9
2016/06/08,235.00,235.50,228.00,230.00,-3.00,-1.29%,"12,441","2,874,886",15.57
2016/06/07,236.00,237.00,231.00,233.00,3.50,1.53%,"12,279","2,864,333",15.78
2016/06/06,227.00,232.00,227.00,229.50,4.50,2.00%,"14,883","3,419,455",15.54
2016/06/04,222.00,225.00,221.50,225.00,6.00,2.74%,"4,372","975,233",15.23
2016/06/03,216.00,219.00,216.00,219.00,4.00,1.86%,"5,388","1,173,756",14.83
2016/06/02,225.00,225.50,214.50,215.00,-7.00,-3.15%,"11,635","2,561,834",14.56
2016/06/01,220.00,223.00,219.50,222.00,2.00,0.91%,"4,866","1,078,876",15.03
2016/05/31,221.50,225.00,218.00,220.00,3.50,1.62%,"17,232","3,803,062",14.9
2016/05/30,213.00,219.50,213.00,216.50,4.00,1.88%,"7,928","1,712,937",14.66
2016/05/27,216.00,216.50,211.50,212.50,-1.50,-0.70%,"4,502","960,202",14.39
2016/05/26,213.50,216.00,211.50,214.00,3.00,1.42%,"8,013","1,714,706",14.49
2016/05/25,213.00,214.00,210.50,211.00,2.00,0.96%,"4,690","993,977",14.29
2016/05/24,212.00,213.00,208.00,209.00,-1.00,-0.48%,"5,255","1,105,492",14.15
2016/05/23,204.00,212.00,203.00,210.00,8.00,3.96%,"8,727","1,821,856",14.22
2016/05/20,201.50,203.50,200.00,202.00,2.00,1.00%,"4,009","810,920",13.68
2016/05/19,204.00,204.50,200.00,200.00,-3.50,-1.72%,"4,046","814,806",13.54
2016/05/18,201.00,204.00,200.50,203.50,1.00,0.49%,"4,367","886,626",13.78
2016/05/17,203.50,203.50,200.00,202.50,1.00,0.50%,"5,026","1,014,567",13.71
2016/05/16,209.00,209.50,201.50,201.50,1.50,0.75%,"10,110","2,073,167",12.14
2016/05/12,200.50,203.00,200.00,200.00,0.00,0.00%,"3,732","750,931",12.05
2016/05/11,206.00,208.00,200.00,200.00,-4.00,-1.96%,"6,372","1,293,100",12.05
2016/05/10,199.00,204.00,197.00,204.00,8.00,4.08%,"9,151","1,841,497",12.29
2016/05/09,196.50,201.50,196.00,196.00,4.00,2.08%,"15,411","3,063,163",11.81
2016/05/06,200.50,201.00,192.00,192.00,-11.00,-5.42%,"24,297","4,739,037",11.57
2016/05/05,201.00,205.50,200.00,203.00,1.50,0.74%,"7,931","1,609,070",12.23
2016/05/04,210.00,211.00,200.00,201.50,-9.50,-4.50%,"17,138","3,503,439",12.14
2016/05/03,208.00,214.50,208.00,211.00,-19.00,-8.26%,"19,757","4,168,530",12.71
2016/04/29,234.00,234.00,229.50,230.00,-6.00,-2.54%,"5,635","1,302,144",13.86
2016/04/28,245.00,245.00,236.00,236.00,-6.00,-2.48%,"6,534","1,562,430",14.22
2016/04/27,237.00,246.00,234.50,242.00,5.50,2.33%,"11,238","2,716,530",14.58
2016/04/26,230.00,237.50,230.00,236.50,8.50,3.73%,"12,562","2,944,421",14.25
2016/04/25,230.00,230.50,224.00,228.00,-2.00,-0.87%,"3,635","827,358",13.73
2016/04/22,234.50,235.00,228.00,230.00,-4.00,-1.71%,"3,517","811,046",13.86
2016/04/21,234.00,236.00,231.50,234.00,2.00,0.86%,"3,081","720,092",14.1
2016/04/20,235.50,237.00,231.50,232.00,-0.50,-0.22%,"4,687","1,097,825",13.98
2016/04/19,237.00,238.00,232.00,232.50,-2.00,-0.85%,"3,029","710,034",14.01
2016/04/18,236.00,236.00,230.50,234.50,0.50,0.21%,"2,761","644,164",14.13
2016/04/15,233.00,235.50,232.50,234.00,3.00,1.30%,"5,209","1,218,791",14.1
2016/04/14,232.00,234.00,229.00,231.00,5.50,2.44%,"6,594","1,527,099",13.92
2016/04/13,225.00,228.00,224.00,225.50,3.50,1.58%,"6,724","1,522,188",13.58
2016/04/12,233.00,234.00,221.50,222.00,-10.00,-4.31%,"6,550","1,494,791",13.37
2016/04/11,233.00,234.50,230.00,232.00,2.50,1.09%,"6,200","1,439,760",13.98
2016/04/08,228.00,231.50,228.00,229.50,0.50,0.22%,"5,119","1,175,397",13.83
2016/04/07,232.50,237.00,229.00,229.00,-2.00,-0.87%,"8,561","1,988,261",13.8
2016/04/06,238.00,238.50,231.00,231.00,-10.00,-4.15%,"8,248","1,925,875",13.92
2016/04/01,242.00,244.00,239.00,241.00,-6.00,-2.43%,"5,733","1,380,092",14.52
2016/03/31,251.00,251.50,243.50,247.00,-2.50,-1.00%,"6,013","1,482,110",12.1
2016/03/30,247.00,252.00,246.00,249.50,5.50,2.25%,"8,416","2,102,553",12.22
2016/03/29,239.50,248.00,239.50,244.00,4.00,1.67%,"3,932","962,945",11.95
2016/03/28,243.50,244.00,238.00,240.00,-3.50,-1.44%,"3,155","759,641",11.76
2016/03/25,247.50,247.50,243.00,243.50,-2.50,-1.02%,"1,801","440,345",11.93
2016/03/24,243.50,247.50,242.50,246.00,2.50,1.03%,"4,211","1,033,839",12.05
2016/03/23,244.50,249.50,240.00,243.50,-4.50,-1.81%,"6,246","1,521,255",11.93
2016/03/22,256.50,256.50,243.50,248.00,-9.00,-3.50%,"7,911","1,966,456",12.15
2016/03/21,256.00,257.00,253.50,257.00,-1.00,-0.39%,"4,735","1,207,552",12.59
2016/03/18,254.00,258.00,253.00,258.00,5.50,2.18%,"7,899","2,024,907",12.64
2016/03/17,258.00,260.00,252.00,252.50,0.00,0.00%,"10,133","2,601,900",12.37
2016/03/16,250.50,255.50,250.00,252.50,4.50,1.81%,"6,032","1,524,533",12.37
2016/03/15,263.00,265.00,247.00,248.00,-12.00,-4.62%,"13,554","3,456,323",12.15
2016/03/14,245.00,263.00,245.00,260.00,19.00,7.88%,"17,235","4,386,876",12.74
2016/03/11,234.50,242.00,234.00,241.00,8.50,3.66%,"7,365","1,761,745",11.81
2016/03/10,238.50,239.00,232.50,232.50,-6.00,-2.52%,"5,216","1,228,849",11.39
2016/03/09,233.00,238.50,230.00,238.50,3.50,1.49%,"5,821","1,360,718",11.69
2016/03/08,236.00,238.50,231.00,235.00,0.00,0.00%,"4,600","1,077,852",11.51
2016/03/07,242.00,243.00,234.00,235.00,-5.00,-2.08%,"4,555","1,087,137",11.51
2016/03/04,241.00,241.00,237.50,240.00,0.00,0.00%,"3,851","920,976",11.76
2016/03/03,236.50,243.00,236.50,240.00,6.00,2.56%,"8,714","2,091,260",11.76
2016/03/02,235.50,236.00,233.50,234.00,1.50,0.65%,"4,607","1,080,533",11.46
2016/03/01,233.50,234.50,230.50,232.50,-3.50,-1.48%,"4,845","1,127,843",11.39
2016/02/26,234.00,237.50,232.50,236.00,1.50,0.64%,"5,927","1,390,040",11.56
2016/02/25,230.00,235.00,229.00,234.50,7.50,3.30%,"7,733","1,801,341",11.49
2016/02/24,230.00,230.00,226.00,227.00,-4.00,-1.73%,"5,334","1,212,514",11.12
2016/02/23,231.50,232.00,228.00,231.00,2.00,0.87%,"8,327","1,916,563",11.32
2016/02/22,222.50,230.50,221.50,229.00,8.50,3.85%,"10,820","2,466,371",11.22
2016/02/19,222.00,223.00,218.00,220.50,0.50,0.23%,"5,459","1,203,885",10.8
2016/02/18,214.00,220.00,213.00,220.00,10.00,4.76%,"10,878","2,368,592",10.78
2016/02/17,213.50,215.00,210.00,210.00,-1.50,-0.71%,"6,731","1,429,999",10.29
2016/02/16,208.50,213.00,207.00,211.50,6.00,2.92%,"10,087","2,124,159",10.36
2016/02/15,203.00,208.00,202.50,205.50,5.50,2.75%,"9,837","2,024,077",10.07
2016/02/03,206.50,208.50,200.00,200.00,-12.00,-5.66%,"15,215","3,081,033",9.8
