mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.642615556716919,0.10177348343647807,0.0027914047241210938,0.0004020934249112668,0.05,3,90,0.8,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 90, 'subsample': 0.8}",-613.5023608597257,-360.8331732993374,-264.9355687271045,-40.879390587842884,-1428.2775097590898,-541.5415432533961,479.6314738922133,25,-40.0925500188082,-35.84639918547387,-24.815112444695338,-33.367206005482736,-29.88877844279004,-32.80200921945003,5.196482973472351
0.6621964931488037,0.07029963183059659,0.0059849262237548825,0.004136847369683588,0.05,3,100,0.6,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.6}",-568.3198001884541,-695.2229793793032,-257.06916857334755,-38.982129452186214,-1357.1726828981116,-583.26767319307,450.20546293633487,43,-37.136592671063106,-32.626987342649315,-22.581207023644808,-30.176697017934075,-27.16150419596722,-29.936597650251702,4.918103041885539
0.778524923324585,0.026073316163684614,0.006781816482543945,0.00390950483000646,0.05,3,100,0.7,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.7}",-514.1782421929595,-220.7187892915276,-303.6252001195184,-39.203420623920046,-1342.8869646359153,-483.96798814554097,455.4826733040525,5,-36.918749843754775,-32.49293171190895,-22.08913580332145,-29.81734140404397,-27.090011858772268,-29.681634124360283,4.993199199909653
0.8773504734039307,0.08181257627758351,0.0029886245727539064,0.0006309217193409014,0.05,3,100,0.8,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",-587.7737328205587,-1098.53600357302,-209.27125906597516,-40.865636749953985,-1339.4315686688947,-655.149521458329,498.9742540077704,91,-36.77688217789556,-31.90252184196335,-21.628883362316945,-29.152149905547738,-26.907753877417317,-29.27363823302818,5.045079661543876
0.5234567642211914,0.051705408126282326,0.0031928539276123045,0.0009764749447681165,0.05,4,60,0.6,"{'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 60, 'subsample': 0.6}",-932.2427682558819,-1026.3814329933073,-139.01677317088806,-58.37104987717951,-1490.007760720956,-729.1703607017042,548.7993562353048,116,-65.6560694405464,-81.10956126516334,-64.01362479078358,-78.58575199451757,-67.34079259362849,-71.34116001692787,7.069961000482632
0.6223247051239014,0.09145832083384137,0.0023937225341796875,0.0007979870768564956,0.05,4,60,0.7,"{'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 60, 'subsample': 0.7}",-806.0905273818889,-1062.4208025686437,-167.82729161685666,-58.346090621099705,-1525.956451894604,-724.0774314436228,550.6232046072987,115,-64.64564230537637,-80.64082752643179,-62.856271115450774,-79.10702770079529,-67.19474123791707,-70.88890197719425,7.480453405846242
0.6263694286346435,0.05896970196659804,0.0029956817626953123,0.0026071273038074786,0.05,4,60,0.8,"{'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 60, 'subsample': 0.8}",-836.4070831130191,-574.2808997365173,-134.57611527177806,-57.48531438565726,-1512.807083361604,-622.990287299406,528.584195616117,69,-64.97517336471468,-80.86199144529482,-63.154213101640956,-79.14738550659962,-67.46956391927813,-71.12166546750564,7.4011301892355545
0.8532535076141358,0.07266009064465484,0.003399229049682617,0.000794985286902208,0.05,4,70,0.6,"{'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 70, 'subsample': 0.6}",-590.8437912528839,-565.0026937497618,-244.90524581800182,-45.464551959397504,-1333.2744697467804,-555.7984706245975,438.6300004277569,30,-45.51182619710963,-49.24156510523723,-35.879265925936615,-46.121242721863396,-39.83769235441309,-43.318318460911996,4.8001452503495
0.7376398086547852,0.07856693567398845,0.004498529434204102,0.0013558457167051248,0.05,4,70,0.7,"{'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 70, 'subsample': 0.7}",-606.5400246394163,-1385.1296683679834,-149.05516955946206,-45.740695678131594,-1415.3035370478276,-720.3462251098679,586.3195802918749,114,-45.0860227100965,-48.93647609715868,-35.53446628235648,-45.73839160932074,-39.69559044540329,-42.998189428867136,4.769598046127495
0.7913649559020997,0.1005925239786538,0.0055983543395996095,0.0028550385050075187,0.05,4,70,0.8,"{'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 70, 'subsample': 0.8}",-618.4695421134392,-635.5732586740127,-178.26254427750158,-46.20274368677259,-1470.2112064512728,-589.6180464072702,498.36356734446116,50,-45.28712064627762,-48.41885377215196,-35.597058386578695,-45.52943654734454,-39.43425052872252,-42.85334397621507,4.656254292426813
0.7905732154846191,0.05126171963352633,0.0036005496978759764,0.0017595427946783876,0.05,4,80,0.6,"{'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 80, 'subsample': 0.6}",-541.6799155987698,-291.89091821202305,-348.2095005035214,-41.46242680142349,-1358.2976390944293,-516.1709837366518,450.0446778356453,9,-37.02898992870914,-36.09730502623756,-24.6581644626366,-32.59579157390433,-28.862446761289778,-31.848539550555483,4.6057725481254135
0.9111535549163818,0.14857680950693783,0.00438380241394043,0.002329031757635982,0.05,4,80,0.7,"{'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 80, 'subsample': 0.7}",-554.2573812715793,-590.1409772741522,-152.46675643333825,-41.882069056370135,-1313.15790359167,-530.2711303194484,446.65139717741425,12,-36.779867649685485,-35.82556485010184,-24.804155401228176,-32.18446205117919,-28.53113453435514,-31.62503689730997,4.486119211204541
0.7815669059753418,0.13179018793034933,0.0032998085021972655,0.0009774912458823293,0.05,4,80,0.8,"{'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 80, 'subsample': 0.8}",-505.00799843511396,-1024.8100512698386,-158.98403569813388,-42.097869166085545,-1348.420062501171,-615.8047091926948,500.6857657057447,65,-36.33120434410036,-35.755725888964385,-24.054261858812772,-32.11110853271638,-28.152954870892078,-31.28105109909719,4.652466579194249
1.0338186264038085,0.1774577953143191,0.00332026481628418,0.0006260226398729685,0.05,4,90,0.6,"{'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 90, 'subsample': 0.6}",-411.006309386481,-692.6561588251403,-150.54688641323958,-39.560051328616225,-1378.2676221724016,-534.2770796870686,478.25962830819594,17,-32.94532248378641,-30.445275762948818,-20.10160176840165,-26.6288364526284,-23.74838866801822,-26.7738850271567,4.58824108802378
0.8500545978546142,0.08661595173972103,0.005316352844238282,0.002452226539263918,0.05,4,90,0.7,"{'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 90, 'subsample': 0.7}",-428.4722105192976,-1256.6841369812164,-202.53513885962346,-41.23511511584549,-1350.9855951531524,-655.9524707553949,543.8122435834074,94,-32.707036520192176,-30.117993780915302,-19.910019573749896,-26.21026162373159,-23.797516896164492,-26.548565678950688,4.525938433241001
0.8054234504699707,0.051273264614288626,0.005405044555664063,0.003014661594439981,0.05,4,90,0.8,"{'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 90, 'subsample': 0.8}",-400.4346952738227,-1192.128761156309,-163.665843712818,-41.604569781659336,-1376.829545491566,-634.8772055817014,545.7886471763702,78,-32.56422578499413,-29.702660497566267,-19.738850268692023,-26.155794511707732,-23.1854918482444,-26.269404582240906,4.551562035081855
0.8910824298858643,0.09625109649224325,0.00671229362487793,0.005165623935171183,0.05,4,100,0.6,"{'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.6}",-409.3852909385733,-1052.0085593558315,-139.2067904184789,-39.33865847760884,-1333.6600557953511,-594.6513276916129,510.84526883614564,54,-30.451916477845252,-27.29900421425944,-17.82476259994903,-23.84533635559404,-21.602409712792728,-24.2046858720881,4.38650408609932
0.9501063823699951,0.07691240460152635,0.004585933685302734,0.0037074741449779503,0.05,4,100,0.7,"{'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.7}",-426.3118379177821,-444.47177922730725,-232.1887425939793,-40.11605999288943,-1416.039342828824,-511.66404978706396,475.196851683265,8,-30.015020693969042,-27.15599392119485,-17.726144654119235,-23.55143674280106,-21.317529080330193,-23.953225018482875,4.310172901790247
1.0165791511535645,0.13597135455249226,0.010198068618774415,0.00808805114864755,0.05,4,100,0.8,"{'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.8}",-433.4681534165779,-647.7612834331561,-217.75376177927586,-40.35862382501958,-1310.446003227086,-529.8489432180828,440.1516962709543,11,-29.707658422575335,-26.723443660614002,-17.311852040848642,-23.271018198870976,-20.948929008726317,-23.592580266327055,4.329811257504711
0.8319009780883789,0.09321526013210187,0.004094886779785156,0.0034577608482516237,0.05,5,60,0.6,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 60, 'subsample': 0.6}",-772.6482121569804,-473.41667657967065,-179.41309561450885,-59.05402087574754,-1648.4909080456982,-626.4349277763985,567.4139246931352,73,-56.385887032056665,-74.07282897285924,-57.18420861094906,-70.59873598454149,-59.444978930543876,-63.53732790619007,7.336386280302531
0.7807196140289306,0.11720178071577052,0.0027925968170166016,0.00039863594981470973,0.05,5,60,0.7,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 60, 'subsample': 0.7}",-895.1764908476325,-265.10202211185396,-213.07624910749175,-56.479941504928675,-1571.8195323494206,-600.17116168035,563.5094728952546,59,-55.59366944299021,-73.30663302143353,-56.919041409719014,-70.75757363172202,-59.551381772405,-63.225659855653966,7.346792203593804
1.0679965019226074,0.1222011041457923,0.0030005931854248046,1.4538920562151619e-05,0.05,5,60,0.8,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 60, 'subsample': 0.8}",-834.6089278735457,-1204.7639438488727,-151.03863952838242,-59.65162489289256,-1655.4184518395284,-781.0392311733661,610.4498992115134,124,-55.34289489381804,-73.21726856889121,-56.5595830637344,-70.21951570920314,-58.89841944718702,-62.84753633656676,7.393658772112952
0.8491309642791748,0.07190551828141148,0.004588079452514648,0.0027927622371171665,0.05,5,70,0.6,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 70, 'subsample': 0.6}",-548.7214525349214,-711.7611284750024,-167.44720808197903,-45.39649775531448,-1526.8274129126246,-599.8917696641549,523.0028980702244,58,-36.65987766492049,-42.524046665273445,-30.143124309811977,-38.33519390198812,-32.1822269558362,-35.96889389956605,4.411922481251163
0.8684305667877197,0.13535866648248845,0.0029929161071777345,0.0010940166212049427,0.05,5,70,0.7,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 70, 'subsample': 0.7}",-607.7398783085641,-746.8574552827008,-220.01218799471408,-45.00504361457766,-1499.5061477717231,-623.713290127616,505.8081452508638,71,-36.384417177971635,-42.21635423217763,-29.94723212974743,-38.1231889126968,-32.103110573209825,-35.75486060516066,4.354768585055029
1.01981463432312,0.09266652795047434,0.0037890911102294923,0.001593757391721217,0.05,5,70,0.8,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 70, 'subsample': 0.8}",-585.1542091421006,-375.9955075511099,-220.65443457907844,-46.1004612340242,-1482.0141956875416,-541.8179113274774,502.20700061504743,26,-36.301811225515706,-42.31772164797957,-29.60754115908921,-37.265738283579466,-31.83267554518531,-35.465097572269855,4.4363568465170315
0.8732531547546387,0.04412488637573705,0.004385137557983398,0.0028646092730190064,0.05,5,80,0.6,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 80, 'subsample': 0.6}",-494.5495530974372,-530.9939544264242,-215.30600147864942,-41.87147798381244,-1520.6886935077193,-560.5171876674069,512.6549694894895,33,-29.342260944515502,-30.23453857909107,-19.70041733988047,-25.190010732447853,-22.079733042494095,-25.3093921276858,4.060212958845224
1.0597519397735595,0.10054258043029651,0.0033979892730712892,0.0003755987726732926,0.05,5,80,0.7,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 80, 'subsample': 0.7}",-443.94444202603,-546.8719626108466,-169.42492930895952,-41.38466315241367,-1499.7122255559957,-540.0956648446479,512.8476814362685,24,-28.767100917863605,-29.896327025190235,-19.420574089566383,-25.06287339502564,-21.947281737486293,-25.018831433026428,3.9652573659910817
1.0582318782806397,0.07701720874718927,0.004995393753051758,0.0017584132090727542,0.05,5,80,0.8,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 80, 'subsample': 0.8}",-464.1991719993753,-654.1318489071533,-242.34172746297952,-45.37058095150243,-1513.675525953623,-583.7977073638157,507.7848884442538,45,-28.45670045954538,-29.795820764750793,-19.253545516000003,-24.658196179931398,-21.62649284255423,-24.75815115255636,3.9793300963609957
1.1152903079986571,0.07149208051324013,0.0063244342803955075,0.0033566015035918625,0.05,5,90,0.6,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 90, 'subsample': 0.6}",-392.72850247816444,-1218.7516918644342,-161.24478698787232,-41.00947745028769,-1435.6665655504457,-649.8141422698002,568.5160449405198,86,-25.29948203606936,-24.85392650100032,-15.524353731341577,-19.869612788390434,-17.519126273002612,-20.61330026596086,3.897885863978319
1.1488736152648926,0.14213280824076835,0.0033998966217041017,0.0004967935066869763,0.05,5,90,0.7,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 90, 'subsample': 0.7}",-464.77815235756987,-982.4285441323071,-277.8498684430644,-44.56102391005569,-1451.5623760344101,-644.1584532391134,508.1890919721386,84,-24.832529514103967,-24.54601337259293,-15.148739310259755,-19.651233689157415,-17.16196733059006,-20.268096643340826,3.8825506484697003
1.0985551834106446,0.055678529194747556,0.0032930850982666017,0.0004000467788934399,0.05,5,90,0.8,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 90, 'subsample': 0.8}",-390.4812733185772,-601.8948841860993,-172.00999502192553,-41.69296217900229,-1484.46636961445,-537.9410829961746,510.0494393659952,23,-24.566816188172623,-24.159406866817836,-14.755331932984229,-19.252740047256648,-17.11711060967206,-19.97028112898068,3.8607784533906613
1.1493370532989502,0.10465557781239247,0.005207681655883789,0.0034347566093710044,0.05,5,100,0.6,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.6}",-437.5018771385198,-1392.3461093726457,-242.2398787602496,-39.705206128077656,-1430.4507370611789,-708.4288743060981,587.6163386339848,111,-23.315709200091078,-21.865536897340842,-13.3605394705615,-17.15749854043855,-15.369090304533627,-18.213674882593118,3.798076975698633
1.2821267127990723,0.102010707441201,0.0068057537078857425,0.006617067269618204,0.05,5,100,0.7,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.7}",-388.62094893257444,-867.6616969536034,-217.3966982678572,-42.0486775420258,-1473.540865819023,-597.7343294117715,516.9254224492457,56,-22.43431791998681,-21.60093765860979,-12.800147403371735,-16.912224118456944,-15.154257269779654,-17.78037687404099,3.70698613245749
1.2185973644256591,0.14104057502462963,0.005398607254028321,0.0031498415762435065,0.05,5,100,0.8,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",-381.4364348434343,-701.5735939818654,-378.9193831242635,-42.508190536492144,-1460.6048176250652,-592.8900762402536,481.05112049375157,52,-22.03807003027521,-21.410536400883416,-12.659919154023335,-16.550744233223114,-14.51160841683167,-17.43417564704735,3.7181356531414713
0.4837954998016357,0.05929836054570713,0.00398707389831543,0.0020941293258292452,0.07,3,60,0.6,"{'learning_rate': 0.07, 'max_depth': 3, 'n_estimators': 60, 'subsample': 0.6}",-682.8169890213662,-664.5677256285823,-360.9803375867906,-42.19335966685567,-1442.882804713255,-638.6106855646942,465.01833417340066,82,-43.01821464483854,-40.12587244448531,-27.786461106949805,-36.34669731328295,-32.77344135208025,-36.01013737232737,5.371605854504821
0.4342327117919922,0.042639028937576574,0.0021943569183349608,0.0007464295528112258,0.07,3,60,0.7,"{'learning_rate': 0.07, 'max_depth': 3, 'n_estimators': 60, 'subsample': 0.7}",-539.9792758035442,-366.7583657005048,-333.8432107555379,-41.78095962390329,-1394.5048579818267,-535.2368369044825,458.20491574364365,19,-42.16877362922189,-39.290938284077605,-27.469896845063968,-36.477189763221,-32.80306567972246,-35.64197284026138,5.127453258583242
0.5274645805358886,0.16521222365771696,0.0018053054809570312,0.0007345405497471765,0.07,3,60,0.8,"{'learning_rate': 0.07, 'max_depth': 3, 'n_estimators': 60, 'subsample': 0.8}",-581.9669689626513,-908.7054381411451,-166.45970473499352,-42.05551949057771,-1417.7224585643585,-623.3024758046984,501.986542471745,70,-42.20111838804558,-39.00398600667899,-27.559610780399737,-35.79677726719554,-32.22566537792446,-35.35743156404886,5.1174290754899125
0.5856058120727539,0.05594212343168789,0.003232908248901367,0.0024573539517997486,0.07,3,70,0.6,"{'learning_rate': 0.07, 'max_depth': 3, 'n_estimators': 70, 'subsample': 0.6}",-656.5937031935738,-1021.3672414203596,-339.632040645093,-40.277561473758645,-1308.4750337942935,-673.2682892334749,455.2366232828106,98,-37.904750212927674,-33.876927648234435,-23.335014229867237,-31.2012865958133,-27.789788870796944,-30.821553511527917,4.997820546876636
0.5726844787597656,0.09583773837668277,0.004986763000488281,0.00267735011915,0.07,3,70,0.7,"{'learning_rate': 0.07, 'max_depth': 3, 'n_estimators': 70, 'subsample': 0.7}",-504.04755782061693,-562.1243433854534,-276.88405934961884,-41.884212524334515,-1300.5542296805017,-536.9987159960555,423.47519053142753,21,-37.77541120115558,-33.168399634382126,-22.73006653352168,-30.74875848314675,-27.332966046696455,-30.351120379780514,5.106955844060177
0.4620387554168701,0.040203932327852264,0.0037901878356933595,0.0015954734132968159,0.07,3,70,0.8,"{'learning_rate': 0.07, 'max_depth': 3, 'n_estimators': 70, 'subsample': 0.8}",-548.3288661632672,-809.9054815431056,-247.5121272052037,-41.742584317399185,-1313.3342700981534,-592.1009065216302,445.05541234372555,51,-37.21717539681086,-32.73863079808194,-22.463998943625356,-29.94266084878232,-27.130728357456615,-29.898638868951416,4.991265739684542
0.5547395706176758,0.02846174999562491,0.0027922630310058595,0.00039930417653214026,0.07,3,80,0.6,"{'learning_rate': 0.07, 'max_depth': 3, 'n_estimators': 80, 'subsample': 0.6}",-487.055923081348,-831.0459866249798,-188.03484009565352,-40.57473624394334,-1383.900212843465,-586.0281537175599,481.96912383937274,47,-35.40941520318687,-30.157948471187865,-21.59397956113809,-28.007396972355885,-25.369872543159204,-28.10772255020558,4.635792867157659
0.514695405960083,0.01809389899894514,0.005784511566162109,0.005618135114677377,0.07,3,80,0.7,"{'learning_rate': 0.07, 'max_depth': 3, 'n_estimators': 80, 'subsample': 0.7}",-550.1062846736568,-1093.4222343454287,-309.57316431542745,-40.89610445471008,-1249.822855548841,-648.7666713477217,458.84682662649084,85,-35.52658912791059,-29.841527532634103,-20.665229975114112,-27.346529717047893,-25.219208410550756,-27.71981695265149,4.931671754006779
0.5386813163757325,0.0731759569416238,0.006380844116210938,0.004746309654348983,0.07,3,80,0.8,"{'learning_rate': 0.07, 'max_depth': 3, 'n_estimators': 80, 'subsample': 0.8}",-461.8520421945551,-657.9719826738758,-245.83703914665864,-41.62944335219356,-1259.676238751981,-533.3057767878347,417.5788569203869,15,-34.51232465987413,-29.83317143054149,-20.176561257679058,-27.371736713239578,-24.47099893277708,-27.272958598822264,4.841130054419643
0.6850648880004883,0.16297226048673133,0.0035985469818115234,0.001734098153707233,0.07,3,90,0.6,"{'learning_rate': 0.07, 'max_depth': 3, 'n_estimators': 90, 'subsample': 0.6}",-594.4890200112992,-194.48930318177705,-231.26545462820542,-40.61117479677114,-1363.480378992028,-484.7048716165849,475.1859881480118,6,-33.60623990045396,-28.476665720314454,-20.03764480681958,-26.129058766640693,-24.05001379930362,-26.459924598706465,4.523270655814456
0.7918489456176758,0.03966635561549374,0.0027929306030273437,0.0003984463277628012,0.07,3,90,0.7,"{'learning_rate': 0.07, 'max_depth': 3, 'n_estimators': 90, 'subsample': 0.7}",-562.332326771814,-322.4957905219685,-353.9363062612034,-40.941169783181344,-1377.3506628932225,-531.2785143791444,454.149563166061,13,-33.611027571335526,-28.185438157123805,-19.305951050736887,-25.807819924191772,-23.5115409243325,-26.0843555255441,4.768814411250103
0.7120624542236328,0.09675907700870337,0.002988862991333008,5.1432143063521685e-06,0.07,3,90,0.8,"{'learning_rate': 0.07, 'max_depth': 3, 'n_estimators': 90, 'subsample': 0.8}",-479.37890474772087,-475.91711993201443,-402.15174207313476,-42.011988747050815,-1487.321147345174,-577.2162923035395,482.49449714582465,38,-32.56404915562224,-27.95803171866169,-18.93344904631107,-25.78214840112815,-23.656504839830788,-25.77883663231079,4.519991916333958
0.7133236885070801,0.08646737886717516,0.0030941009521484376,0.0010170896523813006,0.07,3,100,0.6,"{'learning_rate': 0.07, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.6}",-502.359416771485,-565.7820343440338,-368.50693832977856,-39.82945360275223,-1330.0093061943664,-561.2051057633076,424.86998104054476,34,-32.26741942750753,-27.50251180197147,-19.028311845848936,-24.795988948170876,-22.819158155713367,-25.282678035842434,4.452800628010864
0.6504333972930908,0.06390976045689985,0.0072190284729003905,0.00405491597759655,0.07,3,100,0.7,"{'learning_rate': 0.07, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.7}",-648.0846017857656,-1262.05100509331,-289.91216086205833,-40.95660068114877,-1191.52468368205,-686.5582862746674,481.9556448938825,106,-31.95836251341408,-26.66662887452212,-18.335521103770137,-25.1941507235197,-22.533341371331346,-24.937600917311478,4.510307543793379
0.7470971584320069,0.09614929935789236,0.004586267471313477,0.0027937806020763897,0.07,3,100,0.8,"{'learning_rate': 0.07, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",-520.3313637735428,-1262.7553581199827,-193.8324412209483,-40.759758580982435,-1434.2730440596226,-690.3551982233315,561.752725658743,109,-31.57286994457023,-26.68261065394416,-17.897431230480176,-23.92293956485647,-21.826732130285865,-24.38051670482738,4.599808070684719
0.8889283180236817,0.11583116978532494,0.006983757019042969,0.003513308573126653,0.07,4,60,0.6,"{'learning_rate': 0.07, 'max_depth': 4, 'n_estimators': 60, 'subsample': 0.6}",-489.769255241078,-507.36293589384434,-149.95614027820224,-40.86570505268597,-1370.6483285124916,-511.5755614618389,466.8744441065909,7,-35.03853913605362,-33.19569697294304,-22.571549379384027,-29.87608458129655,-25.978420584950484,-29.332058130925542,4.576875762167467
