ら戳,秨絃,程蔼,程,Μ絃,害禴,害%,Θユ秖,Θユ肂,セ痲ゑ,崔瞯(%),基瞓ゑ,秨絃计,Μ絃计,独芥礟基,独禦秈礟基,フ芥礟基,フ禦秈礟基,NASDAQ秨絃基,NASDAQΜ絃基,K_value,D_value,3らRSI,5らRSI,7らRSI,10らRSI,RSI_up_thrend,RSI_down_thrend,DIF,MACD,MACD_buy,MACD_sell
2019/12/31,704.0,708.0,683.0,683.0,-24.0,-3.39%,362,"249,949",33.27,1.76,7.06,12019.19,11997.14,5620.0,5120.0,4000.0,3000.0,8918.74,8972.6,22.588566445182728,37.31456099667774,85.18518518518519,90.05503890681344,73.16874703744669,99.99035233963512,0,1,31.98796430339917,20.577368203469764,0,0
2019/12/30,704.0,719.0,701.0,707.0,4.0,0.57%,471,"334,057",34.44,1.7,7.31,12094.81,12053.37,5620.0,5120.0,4000.0,3000.0,9004.45,8945.99,22.74247400820793,37.36535049247606,56.09756097560976,15.688543560919161,98.78858634069292,99.99968877484665,1,0,31.360643459876773,20.58450364116908,0,0
2019/12/27,692.0,703.0,691.0,703.0,14.0,2.03%,402,"280,726",34.24,1.71,7.27,12032.72,12091.59,5610.0,5110.0,4000.0,3000.0,9049.47,9006.62,22.80070930232558,37.384568139534885,86.51685393258427,66.92607003891051,99.8310385581957,30.097037854833797,1,0,30.969253678364574,20.626678045137783,0,0
2019/12/26,693.0,693.0,689.0,689.0,-4.0,-0.58%,116,"80,189",33.56,1.74,7.12,12018.38,12001.01,5590.0,5090.0,4000.0,3000.0,8970.21,9022.39,22.759459302325578,37.370955639534884,21.64948453608248,97.66563680054924,99.96256784577952,96.8183785057108,0,2,31.037417940094546,20.823337414547535,0,0
2019/12/25,692.0,693.0,687.0,693.0,7.0,1.02%,90,"62,173",33.76,1.73,7.16,11978.94,12008.13,5580.0,5080.0,4000.0,3000.0,,,22.778709302325577,37.37730813953488,58.62068965517243,99.56742727371041,99.99818908243073,99.44882419317888,0,2,30.52023970048299,21.11069517921712,0,0
2019/12/24,690.0,695.0,686.0,686.0,-8.0,-1.15%,161,"111,093",33.41,1.75,7.09,12023.79,11976.38,5560.0,5060.0,3900.0,2900.0,8955.01,8952.88,22.75466279069767,37.36937279069768,94.02985074626864,99.87144464084848,38.491954920368265,99.71272355328921,0,1,29.747110533553723,21.310334537039573,0,0
2019/12/23,691.0,696.0,685.0,694.0,3.0,0.43%,306,"212,126",33.8,1.73,7.17,11969.14,12022.23,5540.0,5040.0,3900.0,2900.0,8950.2,8945.65,22.786042635658923,37.37972813953488,100.0,100.0,95.58026886018429,6.490106803976502,0,0,27.92035860727583,21.47558434357378,0,0
2019/12/20,681.0,698.0,679.0,691.0,13.0,1.92%,889,"613,773",33.66,1.74,7.14,12001.56,11959.08,5540.0,5040.0,3900.0,2900.0,8911.84,8924.96,22.775870592648157,37.376371365341335,100.0,47.353643127895545,98.95969635785406,95.25288056250834,1,0,25.437190023447894,21.52359027309375,0,0
2019/12/19,666.0,678.0,663.0,678.0,12.0,1.80%,456,"307,092",33.02,1.77,7.01,12082.98,12018.9,5530.0,5030.0,3900.0,2900.0,8838.97,8887.22,22.80070930232558,37.384568139534885,100.0,94.0814393939394,99.34764830065235,95.25288055274505,1,0,23.47595026702129,21.59184571166049,0,0
2019/12/18,661.0,666.0,651.0,666.0,7.0,1.06%,450,"298,189",32.44,1.8,6.89,12061.1,12122.45,5530.0,5030.0,3900.0,2900.0,8834.65,8827.73,22.80070930232558,37.384568139534885,60.29411764705883,98.16108863552776,11.248878805466155,0.9930097811242196,0,1,21.853044974025465,21.475361651528765,0,0
2019/12/17,638.0,659.0,636.0,659.0,25.0,3.94%,519,"338,538",32.1,1.82,6.81,11939.62,12097.01,5530.0,5030.0,3900.0,2900.0,8829.47,8823.36,22.77795068163593,37.3770577947073,91.21951219512194,98.66962305986696,93.3840881439839,0.23100858511518246,0,1,20.38012883679767,21.427110033650735,0,1
2019/12/16,663.0,663.0,626.0,634.0,-6.0,-0.94%,508,"327,584",30.88,1.89,6.55,11915.61,11939.77,5530.0,5030.0,3900.0,2900.0,8791.31,8814.23,22.646354463615907,37.333631042760686,95.74468085106385,18.957345971563974,93.38387129339857,95.84658541776513,1,0,19.62916854765524,21.23011367440372,0,0
2019/12/13,623.0,642.0,623.0,640.0,18.0,2.89%,525,"333,145",31.17,1.88,6.62,11937.9,11927.73,5520.0,5020.0,3900.0,2900.0,8713.91,8734.88,22.78461174134997,37.379255944412925,100.0,91.09897934963207,2.0148061081780115,99.82221463403923,2,0,18.690609508820444,21.243137380591183,0,0
2019/12/12,612.0,624.0,612.0,622.0,9.0,1.47%,708,"438,893",30.3,1.93,6.43,11766.98,11836.42,5550.0,5050.0,3900.0,2900.0,8645.36,8717.32,22.77320930232558,37.37549313953488,30.76923076923077,91.06078665077473,0.6129548027107142,7.9079085247974845,0,1,18.875348924579388,21.024727272847603,0,0
2019/12/11,612.0,614.0,608.0,613.0,1.0,0.16%,149,"90,943",29.86,1.96,6.34,11635.07,11700.77,5530.0,5030.0,3900.0,2900.0,8631.12,8654.05,22.74331799797775,37.3656290091001,85.93749999999999,3.855975485188968,93.63045755273588,75.16512850385524,1,0,19.651138521790468,20.953086411335573,0,0
2019/12/10,615.0,615.0,605.0,612.0,-3.0,-0.49%,157,"95,958",29.81,1.96,6.33,11647.78,11627.84,5520.0,5020.0,3900.0,2900.0,8623.56,8616.18,22.728970171890804,37.36089422649141,85.71428571428571,1.4756517461878995,99.60890865398586,97.00902045067377,1,0,20.457311592822858,20.929321950391145,0,0
2019/12/09,613.0,615.0,606.0,615.0,6.0,0.99%,169,"103,631",29.96,1.95,6.36,11635.47,11660.77,5520.0,5020.0,3900.0,2900.0,8650.86,8621.83,22.772013650151674,37.37509857431749,10.0,90.37536092396536,11.094657139061537,99.92116916114703,0,1,21.010538871226913,21.12756162820541,0,0
2019/12/06,608.0,614.0,607.0,609.0,0.0,0.00%,136,"82,785",29.66,1.97,6.3,11639.8,11609.64,5550.0,5050.0,3900.0,2900.0,8634.25,8656.53,22.72935795097423,37.36102219358894,0.0,99.16492693110649,68.57918872337807,99.98707699424013,0,1,21.716504759353707,21.316109653643263,1,0
2019/12/05,615.0,616.0,607.0,609.0,-6.0,-0.98%,294,"179,434",29.66,1.97,6.3,11546.75,11594.65,5550.0,5050.0,3900.0,2900.0,8587.93,8570.7,22.744539089559627,37.366031969322115,81.81818181818181,15.150306993062756,94.31408231262873,99.99606027745922,1,0,22.250788423699525,21.4420517429309,0,0
2019/12/04,616.0,616.0,601.0,615.0,-2.0,-0.32%,414,"252,094",29.96,1.95,6.36,11511.82,11510.47,5560.0,5060.0,3900.0,2900.0,8557.45,8566.67,22.788016994633274,37.38037967799642,98.63013698630137,62.23366477272727,99.77331991310531,3.4714160270213537,1,0,22.456353560028898,21.378091741521864,0,0
2019/12/03,611.0,617.0,605.0,617.0,6.0,0.98%,356,"218,358",30.05,1.94,6.38,11473.32,11531.58,5520.0,5020.0,3900.0,2900.0,8460.72,8520.64,22.80070930232558,37.384568139534885,23.88059701492537,90.0023523876735,99.94987191160124,62.99896190712942,0,2,22.16300064588893,21.17876580639213,0,0
2019/12/02,601.0,611.0,600.0,611.0,14.0,2.35%,331,"201,417",29.76,1.96,6.32,11509.94,11502.83,5520.0,5020.0,3900.0,2900.0,8672.84,8567.99,22.77580364194823,37.37634927161036,53.63636363636362,99.39172749391727,99.97984205658452,97.22499052407294,0,2,22.0516592806282,20.96708744311669,0,0
2019/11/29,613.0,613.0,594.0,597.0,-17.0,-2.77%,340,"204,913",29.08,2.01,6.17,11616.88,11489.57,5520.0,5020.0,3900.0,2900.0,8682.01,8665.47,22.68863383062747,37.34758323387451,77.92207792207792,99.82414399503463,5.635577360104806,97.2249905150888,0,1,22.40334125761365,20.563513493454227,0,0
2019/11/28,610.0,615.0,602.0,614.0,5.0,0.82%,266,"162,439",29.91,1.95,6.35,11641.7,11617.08,5510.0,5010.0,3900.0,2900.0,,,22.79448288723124,37.38251342255376,100.0,100.0,55.084215425798455,99.98296239426081,0,0,21.40634856267343,20.14324125850463,0,0
2019/11/27,607.0,609.0,601.0,609.0,5.0,0.83%,337,"204,195",29.66,1.97,6.3,11590.81,11647.46,5520.0,5020.0,3900.0,2900.0,8669.59,8705.18,22.80070930232558,37.384568139534885,100.0,9.20096852300242,94.61198110490669,8.090281215584508,1,0,20.25518554385621,19.560122183613256,0,0
2019/11/26,584.0,605.0,580.0,604.0,21.0,3.60%,"1,355","814,426",29.42,1.99,6.24,11608.37,11576.82,5510.0,5010.0,3900.0,2900.0,8635.4,8647.93,22.79303488372093,37.38203558139535,100.0,48.29369183040331,94.6119307248236,57.22850038628313,1,0,19.38217113738267,18.86467408578213,0,0
2019/11/25,576.0,583.0,570.0,583.0,11.0,1.92%,517,"299,411",28.4,2.06,6.03,11590.81,11561.58,5530.0,5030.0,3900.0,2900.0,8559.65,8632.49,22.80070930232558,37.384568139534885,15.624999999999998,90.2470741222367,99.9295346772077,99.12919534717145,0,2,19.869601169303447,18.118683135603515,0,0
2019/11/22,573.0,576.0,565.0,572.0,3.0,0.53%,266,"151,404",27.86,2.1,5.91,11556.75,11566.8,5540.0,5040.0,3900.0,2900.0,8530.54,8519.88,22.64439351285189,37.33298392900857,36.8421052631579,90.2120717781403,11.233706589412655,99.79584782773621,0,1,21.068181302128888,17.281469555029403,0,0
2019/11/21,577.0,577.0,562.0,569.0,-12.0,-2.07%,315,"178,923",27.72,2.11,5.88,11573.84,11558.27,5550.0,5050.0,3900.0,2900.0,8527.87,8506.21,22.62070930232558,37.32516813953488,77.7777777777778,99.73315543695794,50.03678465002564,6.1182469851416394,0,1,22.49519548908597,16.29066587949044,0,0
2019/11/20,577.0,581.0,572.0,581.0,2.0,0.35%,187,"108,389",28.3,2.07,6.01,11645.73,11631.2,5560.0,5060.0,3900.0,2900.0,8543.57,8526.73,22.80070930232558,37.384568139534885,100.0,15.211124300491777,98.24950081428106,2.3857583666769857,1,0,23.02210893514257,15.281284145360976,0,0
2019/11/19,567.0,579.0,567.0,579.0,4.0,0.70%,256,"147,625",28.2,2.07,5.99,11608.48,11656.4,5550.0,5050.0,3900.0,2900.0,8578.02,8570.66,22.78499501661129,37.37938242524917,100.0,44.56762749445678,99.46164621680904,92.6056371847877,1,0,23.639775058143755,14.271203845450517,0,0
2019/11/18,579.0,579.0,568.0,575.0,0.0,0.00%,154,"88,021",28.01,2.09,5.94,11543.8,11599.78,5550.0,5050.0,3900.0,2900.0,8529.16,8549.94,22.722137873754157,37.35863956810631,22.580645161290327,96.65831244778612,9.300276868864838,99.88744823478196,0,1,24.26247218156493,13.389641919206127,0,0
2019/11/15,572.0,580.0,572.0,575.0,7.0,1.23%,374,"215,587",28.01,2.09,5.94,11485.46,11525.6,5560.0,5060.0,3900.0,2900.0,8524.48,8540.83,22.749146802325576,37.367552514534886,40.0,98.69791666666669,4.520015902626992,99.98711860829388,0,1,24.57707873281811,12.548990099908984,0,0
2019/11/14,576.0,576.0,565.0,568.0,-8.0,-1.39%,222,"126,440",27.67,2.11,5.87,11488.74,11450.42,5570.0,5070.0,3900.0,2900.0,8461.06,8479.02,22.725280730897012,37.359676710963456,91.30434782608695,13.866605546642218,88.35019925670531,99.9974366581509,1,0,25.257509949394606,11.77617951697632,0,0
2019/11/13,566.0,576.0,566.0,576.0,1.0,0.17%,298,"170,227",28.06,2.08,5.95,11483.24,11467.83,5540.0,5040.0,4000.0,3000.0,8455.02,8482.1,22.80070930232558,37.384568139534885,100.0,8.088235294117647,99.73542901558709,38.43086392052055,1,0,25.325878375652227,10.931263913976693,0,0
2019/11/12,567.0,575.0,563.0,575.0,9.0,1.59%,328,"187,376",30.47,2.09,6.37,11463.33,11520.37,5540.0,5040.0,4000.0,3000.0,8471.07,8486.09,22.80070930232558,37.384568139534885,25.0,82.24661071659133,99.95849908724053,98.90856801902302,0,2,25.197492208793047,10.220852517701383,0,0
2019/11/11,563.0,567.0,559.0,566.0,3.0,0.53%,299,"168,069",29.99,2.12,6.27,11570.33,11427.28,5560.0,5060.0,4000.0,3000.0,8431.26,8464.28,22.754509302325577,37.36932213953489,10.0,99.39280194303379,99.988730873444,99.85541049945448,0,2,25.430752160055818,9.499121580072382,0,0
2019/11/08,572.0,572.0,563.0,563.0,-6.0,-1.05%,289,"163,191",29.84,2.13,6.24,11620.89,11579.54,5570.0,5070.0,4000.0,3000.0,8422.67,8475.31,22.73600341997264,37.36321519835842,66.66666666666666,99.87335942896615,49.50302135548994,99.97868507889892,0,1,25.282211193703123,8.913976407302401,0,0
2019/11/07,570.0,571.0,566.0,569.0,-1.0,-0.18%,237,"135,002",30.15,2.11,6.3,11642.91,11606.56,5630.0,5130.0,4000.0,3000.0,8455.11,8434.52,22.77795068163593,37.3770577947073,99.24812030075188,99.97942810121373,98.46098484883169,99.99711743101463,0,1,24.368514015650128,8.301832376840085,0,0
2019/11/06,570.0,573.0,562.0,570.0,2.0,0.35%,374,"212,338",30.21,2.11,6.31,11645.08,11653.07,5630.0,5130.0,4000.0,3000.0,8426.57,8410.63,22.78447979412886,37.37921240182997,100.0,60.86412022542267,99.72143327857135,99.99993484032986,1,0,22.84785304998036,7.890710629370135,0,0
2019/11/05,548.0,568.0,548.0,568.0,14.0,2.53%,626,"350,541",30.1,2.11,6.29,11576.18,11644.03,5660.0,5160.0,4000.0,3000.0,8446.62,8434.68,22.80070930232558,37.384568139534885,100.0,97.89703903095558,99.9422292437926,20.368326941365474,1,0,21.16005882761664,7.4607515029646585,0,0
2019/11/04,558.0,558.0,541.0,554.0,11.0,2.03%,358,"197,726",29.36,2.17,6.14,11451.72,11556.85,5690.0,5190.0,4000.0,3000.0,8445.5,8433.2,22.77795068163593,37.3770577947073,74.28571428571428,99.4935170178282,99.98880672875505,96.19131447259005,0,2,19.843491528125355,7.168953667243066,0,0
2019/11/01,531.0,545.0,531.0,543.0,5.0,0.93%,303,"163,412",28.78,2.21,6.01,11373.7,11399.53,5690.0,5190.0,4000.0,3000.0,8335.05,8386.4,22.787509302325578,37.38021213953488,96.62921348314607,99.85652797704445,99.99961691506077,99.25699774100666,0,2,19.01989484363816,6.9860006313891025,0,0
2019/10/31,540.0,542.0,532.0,538.0,-1.0,-0.19%,351,"188,613",28.51,2.23,5.96,11393.68,11358.71,5650.0,5150.0,4000.0,3000.0,8314.38,8292.36,22.7769255185418,37.37671949088624,98.78048780487805,99.9611046285492,26.996417535048998,99.7399821973034,0,1,17.997487514076052,6.767299904427742,0,0
2019/10/30,524.0,540.0,523.0,539.0,9.0,1.70%,560,"299,259",28.56,2.23,5.97,11336.97,11380.28,5640.0,5140.0,4000.0,3000.0,8284.28,8303.98,22.79582041343669,37.382954806201546,100.0,100.0,94.70052573273605,99.9858181289835,0,0,16.65983324959393,6.559655569530003,0,0
2019/10/29,525.0,530.0,522.0,530.0,6.0,1.15%,450,"237,590",28.09,2.26,5.87,11347.39,11333.87,5650.0,5150.0,4000.0,3000.0,8313.35,8276.85,22.80070930232558,37.384568139534885,100.0,34.509256025148446,98.61020466342613,99.99889361669952,1,0,15.448356959297314,6.322475529230662,0,0
2019/10/28,520.0,525.0,515.0,524.0,4.0,0.77%,259,"135,000",27.77,2.29,5.8,11321.99,11315.02,5680.0,5180.0,4000.0,3000.0,8285.77,8325.99,22.79448288723124,37.38251342255376,100.0,92.87004468105332,99.36589514161058,21.33107528288511,1,0,14.288278393001573,6.038379555024678,0,0
2019/10/25,517.0,520.0,512.0,520.0,3.0,0.58%,350,"181,475",27.56,2.31,5.76,11336.64,11296.12,5680.0,5180.0,4000.0,3000.0,8150.59,8243.12,22.80070930232558,37.384568139534885,47.058823529411754,97.56710729056849,99.94312906220983,98.5969035897787,0,2,13.00703951903148,5.745199139623657,0,0
2019/10/24,502.0,517.0,502.0,517.0,15.0,2.99%,431,"221,070",27.4,2.32,5.73,11266.84,11320.14,5650.0,5150.0,4000.0,3000.0,8180.04,8185.8,22.80070930232558,37.384568139534885,89.2857142857143,98.61751152073731,99.99365650902588,17.73309767441027,0,2,11.66615587234179,5.368399164459789,0,0
2019/10/23,508.0,510.0,500.0,502.0,-6.0,-1.18%,295,"148,353",26.6,2.39,5.56,11266.18,11239.67,5650.0,5150.0,4000.0,3000.0,8090.24,8119.79,22.74331799797775,37.3656290091001,94.5205479452055,99.79529170931423,28.67003555827707,2.4262628147648444,0,1,10.777738477878415,4.7545913489090275,0,0
2019/10/22,495.0,508.0,495.0,508.0,15.0,3.04%,556,"279,482",26.92,2.36,5.63,11221.19,11271.25,5630.0,5130.0,4000.0,3000.0,8188.12,8104.3,22.80070930232558,37.384568139534885,100.0,100.0,98.01594960722127,47.63050407502225,0,0,9.35975498926689,4.1432059046864405,0,0
2019/10/21,486.5,493.0,486.5,493.0,6.5,1.34%,319,"156,528",26.13,2.43,5.46,11166.24,11184.15,5650.0,5150.0,4000.0,3000.0,8137.42,8162.99,22.80070930232558,37.384568139534885,100.0,37.1543489190548,23.56362798380724,98.89348423604427,2,0,8.775568718504362,3.3231965730100246,0,0
2019/10/18,485.0,489.0,472.5,486.5,1.5,0.31%,"1,224","592,782",25.78,2.47,5.39,11190.21,11180.22,5650.0,5150.0,4000.0,3000.0,8149.85,8089.54,22.740709302325577,37.36476813953489,100.0,97.26671404362324,4.6291654429593,4.037638221754379,3,0,8.691380878825498,2.542474128120842,0,0
2019/10/17,474.0,487.0,474.0,485.0,4.0,0.83%,260,"125,259",25.7,2.47,5.37,11156.14,11186.88,5650.0,5150.0,4000.0,3000.0,8176.91,8156.85,22.722709302325576,37.358828139534886,51.351351351351354,30.19604514979207,38.96178207521189,0.5460341719390052,1,0,8.546597405216062,1.350218530825332,0,0
2019/10/16,473.5,481.0,472.0,481.0,5.0,1.05%,374,"178,586",25.49,2.49,5.33,11166.17,11162.83,5640.0,5140.0,4000.0,3000.0,8119.81,8124.18,22.674709302325578,37.34298813953489,95.62043795620437,8.251016850668218,97.6702453285545,95.26357061411282,1,0,8.64475962755131,0.5579972505831285,0,0
2019/10/15,481.0,491.5,472.0,476.0,-2.0,-0.42%,307,"146,759",25.23,2.52,5.27,11103.5,11111.8,5650.0,5150.0,4000.0,3000.0,8074.85,8148.71,22.602709302325586,37.319228139534886,40.97560975609756,32.636518771331055,5.692098959615303,53.754519645961935,2,0,8.631581087658674,-0.5165852097876011,0,0
2019/10/14,469.5,481.5,469.0,478.0,14.0,3.02%,375,"179,357",25.33,2.51,5.29,11004.74,11066.95,5640.0,5140.0,4000.0,3000.0,8044.35,8048.65,22.624709302325577,37.32648813953489,17.834394904458602,95.31110449538555,1.0551284148535909,97.49063265281279,0,1,8.718301117284227,-1.3323485983937635,0,0
2019/10/09,466.0,475.0,464.0,464.0,-6.5,-1.38%,635,"295,965",24.59,2.59,5.14,10976.93,10889.96,5710.0,5210.0,4100.0,3100.0,7895.96,7903.74,22.470709302325577,37.275668139534886,17.307692307692307,7.803892765332355,93.02559772766438,99.39569143716707,1,0,9.707630302482189,-2.3851275176681206,0,0
2019/10/08,471.5,478.0,470.0,470.5,-5.0,-1.05%,411,"194,123",24.93,2.55,5.21,10986.01,11017.31,5670.0,5170.0,4100.0,3100.0,7898.27,7823.78,22.5620939177102,37.30582506261182,90.29126213592234,1.922352054278176,60.89821431541909,14.848825721004086,1,0,10.269172203553182,-3.2410854339927213,0,0
2019/10/07,477.5,479.5,472.5,475.5,0.5,0.11%,156,"74,323",25.2,2.52,5.27,10932.24,10935.06,5710.0,5210.0,4100.0,3100.0,7956.41,7956.29,22.62115047879617,37.32531372777018,12.550607287449393,89.91309745499689,96.33549260133483,0.15244833311510833,0,2,10.480170452505037,-4.328322512667447,0,0
2019/10/04,472.0,483.0,472.0,475.0,5.0,1.06%,234,"111,509",25.17,2.53,5.26,10907.69,10894.48,5730.0,5230.0,4100.0,3100.0,7908.44,7982.47,22.616297537619694,37.323712257181946,4.424778761061948,65.93172119487909,98.82346321645392,95.73566186942631,0,2,10.546133010948836,-4.9785455856036345,0,0
2019/10/03,464.5,471.5,464.5,470.0,-12.0,-2.49%,467,"218,803",24.91,2.55,5.21,10866.5,10875.91,5720.0,5220.0,4100.0,3100.0,7787.02,7872.26,22.637410333253413,37.33067947974107,82.22222222222223,94.6203953279425,21.650570287522264,54.833260644612864,0,1,11.215108741748793,-5.673839234458815,0,0
2019/10/02,482.5,488.0,480.0,482.0,-8.0,-1.63%,291,"140,297",25.54,2.49,5.34,10945.92,10947.88,5660.0,5160.0,4100.0,3100.0,7851.13,7785.25,22.723816098442093,37.35919338225333,72.07792207792208,97.87184284377922,0.3439182272231979,92.45271658986158,0,1,10.480381638271695,-6.357869196011348,0,0
2019/10/01,480.5,494.0,480.5,490.0,18.5,3.92%,394,"192,007",25.97,2.45,5.43,10855.6,10967.65,5640.0,5140.0,4100.0,3100.0,8026.83,7908.68,22.77507823436441,37.3761098871077,94.15584415584415,30.69306930693069,93.9970529995336,42.2185583449809,1,0,8.817433493277065,-7.025696782164526,0,0
2019/09/27,473.0,479.5,471.0,471.5,-1.5,-0.32%,175,"82,863",24.99,2.55,5.22,10904.0,10829.68,5730.0,5230.0,4100.0,3100.0,8047.11,7939.63,22.70691982864137,37.35361761321911,96.0,0.7343491830365341,62.14268122722312,2.4403096075392434,1,0,8.119380646490697,-7.739329882644057,0,0
2019/09/26,470.5,483.0,470.5,473.0,6.0,1.28%,411,"195,578",25.07,2.54,5.24,10909.57,10871.99,5730.0,5230.0,4100.0,3100.0,8070.12,8030.66,22.71734088127295,37.35705656058752,47.058823529411754,91.7590793033802,89.95184241346305,98.6678578203257,0,1,6.957584021734476,-8.298020180196001,0,0
2019/09/25,466.5,467.5,461.5,467.0,2.0,0.43%,179,"83,036",24.75,2.57,5.17,10885.67,10873.69,5780.0,5280.0,4100.0,3100.0,7990.66,8077.38,22.675656670746637,37.34330077111383,1.2539184952978055,67.60039314799212,51.85777125044096,99.76699818638107,0,1,6.3025987440020685,-8.873342807453803,0,0
2019/09/24,468.5,472.5,460.0,465.0,-1.5,-0.32%,294,"136,919",24.64,2.58,5.15,10917.44,10918.01,5750.0,5250.0,4100.0,3100.0,8147.23,7993.63,22.68389514303355,37.34601946696851,86.8421052631579,87.2213761594905,5.24153598907886,6.541413765729914,0,1,5.387652462329187,-9.475014761268273,0,0
2019/09/23,479.0,480.5,466.0,466.5,-17.0,-3.52%,413,"193,808",24.72,2.57,5.17,10924.81,10919.02,5730.0,5230.0,4100.0,3100.0,8106.49,8112.46,22.69545068163593,37.3498327947073,72.41379310344827,60.89898501691638,98.07568164859232,1.472413171455392,1,0,3.7087551724509353,-10.137900880227367,0,0
2019/09/20,448.5,485.0,445.5,483.5,38.5,8.65%,"1,144","541,991",25.62,2.48,5.36,10908.1,10929.69,5690.0,5190.0,4100.0,3100.0,8184.88,8117.67,22.79217481956696,37.38175176022454,88.60759493670885,11.042944785276072,99.55066239989388,91.83707261866763,1,0,1.0537443744980235,-10.628410224537763,0,0
2019/09/19,448.0,451.5,442.5,445.0,-3.0,-0.67%,204,"90,719",23.58,2.7,4.93,10947.62,10894.7,5660.0,5160.0,4100.0,3100.0,8193.59,8182.88,22.67553688853248,37.343261242983154,58.33333333333334,97.2597192224622,9.696862265622855,99.26384902132658,0,1,0.5387488560272118,-11.112187484236795,0,0
2019/09/18,447.0,450.5,443.0,448.0,3.5,0.79%,364,"162,938",23.74,2.68,4.96,10887.42,10929.45,5680.0,5180.0,4100.0,3100.0,8174.62,8177.39,22.70967481956696,37.35452676022454,18.918918918918923,99.18674392599371,2.9139490222425697,99.97053758752685,0,1,-0.2664090436359743,-11.403343393443858,0,0
2019/09/17,443.5,445.0,437.5,444.5,-0.5,-0.11%,251,"111,054",23.56,2.7,4.92,10908.85,10874.5,5670.0,5170.0,4100.0,3100.0,8148.65,8186.02,22.69380789387488,37.34929067474614,95.39170506912443,14.088577414926664,87.85659041556355,7.73947561998331,1,0,-0.8320264494805087,-11.818568338483665,0,0
2019/09/16,452.5,456.0,441.0,445.0,-1.5,-0.34%,256,"114,912",23.58,2.7,4.93,10822.69,10898.13,5690.0,5190.0,4100.0,3100.0,8121.64,8153.54,22.706423588039865,37.353453853820604,98.24561403508774,5.4598908021839545,98.43046460992737,1.6869612675526655,1,0,-1.936403190038618,-12.145779941658963,0,0
2019/09/12,445.5,450.0,439.5,446.5,11.5,2.64%,488,"218,391",23.66,2.69,4.95,10830.25,10827.55,5680.0,5180.0,4100.0,3100.0,8206.58,8194.47,22.76517084078712,37.37284044722719,24.669603524229075,82.41729617087783,99.90806094687292,95.46274963740795,0,2,-3.203278183405075,-12.26677554023325,0,0
2019/09/11,432.0,437.5,428.5,435.0,5.5,1.28%,251,"108,736",23.05,2.76,4.82,10787.65,10790.35,5690.0,5190.0,4100.0,3100.0,8091.68,8169.68,22.680709302325578,37.34496813953489,8.396946564885496,96.78800856531049,10.88248814719672,99.41095496206802,0,1,-3.590041855906918,-12.201027316910926,0,0
2019/09/10,441.5,441.5,427.0,429.5,-9.5,-2.16%,229,"98,376",22.76,2.79,4.76,10791.95,10753.58,5690.0,5190.0,4100.0,3100.0,8049.98,8084.16,22.664309302325577,37.339556139534885,69.23076923076924,99.72732781256309,3.176650338893718,13.508801285257533,0,1,-3.8151105163595385,-12.238301172079128,0,0
2019/09/09,445.0,445.0,436.5,439.0,-3.5,-0.79%,144,"63,236",23.26,2.73,4.86,10808.68,10801.14,5750.0,5250.0,4100.0,3100.0,8130.91,8087.44,22.747909302325578,37.36714413953489,94.85294117647058,14.929886230487206,93.13298372999867,76.80438261029894,1,0,-4.861432908190295,-12.224304901298707,0,0
2019/09/06,437.0,443.5,435.5,442.5,5.0,1.14%,281,"123,646",23.45,2.71,4.9,10783.46,10780.64,5760.0,5260.0,4100.0,3100.0,8125.58,8103.07,22.778709302325577,37.37730813953488,100.0,5.626780626780628,98.76718086434671,2.4388302497940986,1,0,-6.240754464189648,-12.246050889052059,0,0
2019/09/05,434.0,441.5,432.5,437.5,5.5,1.27%,469,"205,365",23.18,2.74,4.85,10718.4,10756.93,5810.0,5310.0,4100.0,3100.0,8061.29,8116.83,22.734709302325577,37.362788139534885,23.22274881516588,89.78057151671743,19.00456297666487,76.19523265792098,0,1,-7.528677548913379,-12.266687332578574,0,0
2019/09/04,420.5,434.0,420.5,432.0,14.5,3.47%,346,"148,318",22.89,2.78,4.79,10566.32,10657.31,5810.0,5310.0,3900.0,2900.0,7949.81,7976.88,22.68630930232558,37.34681613953489,11.026615969581748,97.5272930857516,70.91911367452064,97.21907449960248,0,1,-8.286664067249319,-12.138193565120812,0,0
2019/09/03,438.5,438.5,417.5,417.5,-18.0,-4.13%,451,"190,328",22.13,2.87,4.62,10629.22,10558.21,5800.0,5300.0,3900.0,2900.0,7906.44,7874.16,22.55870930232559,37.30470813953489,81.02189781021899,25.841792522901713,3.6008121215368085,5.5365250384154425,2,0,-8.43359720058345,-12.049571358366485,0,0
2019/09/02,444.0,445.0,435.0,435.5,-7.0,-1.58%,171,"75,090",23.08,2.76,4.82,10613.19,10634.85,5790.0,5290.0,3900.0,2900.0,,,22.717109302325586,37.35698013953488,96.10027855153204,65.74419271580155,69.16501004092245,0.5308009693989527,1,0,-10.025739531485328,-11.882952392903904,0,0
2019/08/30,424.0,442.5,424.0,442.5,18.5,4.36%,474,"207,839",23.45,2.71,4.9,10504.28,10618.05,5800.0,5300.0,3900.0,2900.0,8015.16,7962.88,22.80070930232558,37.384568139534885,40.20979020979022,5.388728918140683,94.64772877938957,82.91498129173142,1,0,-11.924790440651124,-11.618274786638125,0,1
