date,open,close
2016/9/21,5263.65,5295.18
2016/9/20,5256.19,5241.35
2016/9/19,5263.55,5235.03
2016/9/16,5238.71,5244.57
2016/9/15,5178.1,5249.69
2016/9/14,5160.21,5173.77
2016/9/13,5181.14,5155.25
2016/9/12,5098.03,5211.89
2016/9/9,5217.95,5125.91
2016/9/8,5269.96,5259.48
2016/9/7,5274.23,5283.93
2016/9/6,5259.99,5275.91
2016/9/2,5249.66,5249.9
2016/9/1,5218.28,5227.21
2016/8/31,5216.42,5213.22
2016/8/30,5229.88,5222.99
2016/8/29,5223.8,5232.33
2016/8/26,5219.05,5218.92
2016/8/25,5207.61,5212.2
2016/8/24,5254.42,5217.69
2016/8/23,5265.78,5260.08
2016/8/22,5231.46,5244.6
2016/8/19,5229.87,5238.38
2016/8/18,5226.45,5240.15
2016/8/17,5228.44,5228.66
2016/8/16,5247.96,5227.11
2016/8/15,5242.18,5262.02
2016/8/12,5219.66,5232.89
2016/8/11,5222.15,5228.4
2016/8/10,5227.95,5204.58
2016/8/9,5216.21,5225.48
2016/8/8,5223.54,5213.14
2016/8/5,5190.71,5221.12
2016/8/4,5158.02,5166.25
2016/8/3,5133.24,5159.74
2016/8/2,5177.53,5137.73
2016/8/1,5167.42,5184.2
2016/7/29,5162.15,5162.13
2016/7/28,5144.82,5154.98
2016/7/27,5143.84,5139.81
2016/7/26,5095.61,5110.05
2016/7/25,5096.99,5097.63
2016/7/22,5078.12,5100.16
2016/7/21,5093.97,5073.9
2016/7/20,5061.6,5089.93
2016/7/19,5038.22,5036.37
2016/7/18,5034.99,5055.78
2016/7/15,5041.19,5029.59
2016/7/14,5041.95,5034.06
2016/7/13,5036.32,5005.73
2016/7/12,5017.99,5022.82
2016/7/11,4976.54,4988.64
2016/7/8,4906.66,4956.76
2016/7/7,4867.47,4876.81
2016/7/6,4799.32,4859.16
2016/7/5,4837.06,4822.9
2016/7/1,4837.18,4862.57
2016/6/30,4793.75,4842.67
2016/6/29,4732.93,4779.25
2016/6/28,4643.93,4691.87
2016/6/27,4664.43,4594.44
2016/6/24,4715.79,4707.98
2016/6/23,4872.19,4910.04
2016/6/22,4846.68,4833.32
2016/6/21,4845.08,4843.76
2016/6/20,4856.69,4837.21
2016/6/17,4835.02,4800.34
2016/6/16,4809.69,4844.91
2016/6/15,4855.08,4834.93
2016/6/14,4836.67,4843.55
2016/6/13,4868.51,4848.44
2016/6/10,4915.15,4894.55
2016/6/9,4954.15,4958.62
2016/6/8,4970.01,4974.64
2016/6/7,4972.13,4961.75
2016/6/6,4950.46,4968.71
2016/6/3,4958.1,4942.52
2016/6/2,4941.25,4971.36
2016/6/1,4928.97,4952.25
2016/5/31,4938.48,4948.05
2016/5/27,4904.05,4933.5
2016/5/26,4897.78,4901.77
2016/5/25,4877.18,4894.89
2016/5/24,4792.85,4861.06
2016/5/23,4771.57,4765.78
2016/5/20,4729.44,4769.56
2016/5/19,4717.36,4712.53
2016/5/18,4705.78,4739.12
2016/5/17,4768.85,4715.73
2016/5/16,4728.86,4775.46
2016/5/13,4731.07,4717.68
2016/5/12,4778.19,4737.33
2016/5/11,4799.3,4760.69
2016/5/10,4768.91,4809.88
2016/5/9,4736.35,4750.21
2016/5/6,4695.9,4736.16
2016/5/5,4742.42,4717.09
2016/5/4,4735.28,4725.64
2016/5/3,4780.88,4763.22
2016/5/2,4786.55,4817.59
2016/4/29,4805.79,4775.36
2016/4/28,4857.6,4805.29
2016/4/27,4855.37,4863.14
2016/4/26,4903.81,4888.28
2016/4/25,4891.48,4895.79
2016/4/22,4898.24,4906.23
2016/4/21,4949.12,4945.89
2016/4/20,4941.99,4948.13
2016/4/19,4968.3,4940.33
2016/4/18,4919.36,4960.02
2016/4/15,4938.83,4938.22
2016/4/14,4947.62,4945.89
2016/4/13,4904.79,4947.42
2016/4/12,4838.82,4872.09
2016/4/11,4873.39,4833.4
2016/4/8,4883.99,4850.69
2016/4/7,4893.57,4848.37
2016/4/6,4849.58,4920.72
2016/4/5,4855.9,4843.93
2016/4/4,4911.21,4891.8
2016/4/1,4842.55,4914.54
2016/3/31,4869.57,4869.85
2016/3/30,4875.46,4869.29
2016/3/29,4756.55,4846.62
2016/3/28,4785.25,4766.79
2016/3/24,4743.36,4773.5
2016/3/23,4813.87,4768.86
2016/3/22,4783.6,4821.66
2016/3/21,4787.31,4808.87
2016/3/18,4784.63,4795.65
2016/3/17,4752.62,4774.99
2016/3/16,4717.88,4763.97
2016/3/15,4731.14,4728.67
2016/3/14,4733.39,4750.28
2016/3/11,4712.38,4748.47
2016/3/10,4691.2,4662.16
2016/3/9,4666.42,4674.38
2016/3/8,4676.22,4648.82
2016/3/7,4690.88,4708.25
2016/3/4,4715.76,4717.02
2016/3/3,4698.38,4707.42
2016/3/2,4683.8,4703.42
2016/3/1,4596.01,4689.6
2016/2/29,4585.3,4557.95
2016/2/26,4615.14,4590.47
2016/2/25,4554.73,4582.2
2016/2/24,4453.93,4542.61
2016/2/23,4550.05,4503.58
2016/2/22,4548.31,4570.61
2016/2/19,4464.67,4504.43
2016/2/18,4548.1,4487.54
2016/2/17,4471.66,4534.06
2016/2/16,4397.95,4435.96
2016/2/12,4307.29,4337.51
2016/2/11,4218.81,4266.84
2016/2/10,4318.28,4283.59
2016/2/9,4224.87,4268.76
2016/2/8,4288.02,4283.75
2016/2/5,4491.48,4363.14
2016/2/4,4492.48,4509.56
2016/2/3,4543.82,4504.24
2016/2/2,4588.69,4516.95
2016/2/1,4587.59,4620.37
2016/1/29,4512.09,4613.95
2016/1/28,4533.81,4506.68
2016/1/27,4548.87,4468.17
2016/1/26,4537.04,4567.67
2016/1/25,4574.59,4518.49
2016/1/22,4557.39,4591.18
2016/1/21,4480.7,4472.06
2016/1/20,4405.22,4471.69
2016/1/19,4548.05,4476.95
2016/1/15,4464.37,4488.42
2016/1/14,4545.37,4615
2016/1/13,4706.02,4526.06
2016/1/12,4681.54,4685.92
2016/1/11,4673.44,4637.99
2016/1/8,4722.02,4643.63
2016/1/7,4736.4,4689.43
2016/1/6,4813.76,4835.76
2016/1/5,4917.84,4891.43
2016/1/4,4897.65,4903.09
2015/12/31,5047.04,5007.41
2015/12/30,5101.18,5065.85
2015/12/29,5066.52,5107.94
2015/12/28,5032.29,5040.99
2015/12/24,5046.19,5048.49
2015/12/23,5025.55,5045.93
2015/12/22,4988.68,5001.11
2015/12/21,4957.53,4968.92
2015/12/18,4982.58,4923.08
2015/12/17,5087.17,5002.55
2015/12/16,5033.48,5071.13
2015/12/15,4991.21,4995.36
2015/12/14,4932.61,4952.23
2015/12/11,4979.77,4933.47
2015/12/10,5026.3,5045.17
2015/12/9,5077.21,5022.87
2015/12/8,5050.52,5098.24
2015/12/7,5139.46,5101.81
2015/12/4,5050.93,5142.27
2015/12/3,5143.16,5037.53
2015/12/2,5158.82,5123.22
2015/12/1,5129.64,5156.31
2015/11/30,5139.58,5108.67
2015/11/27,5121.93,5127.52
2015/11/25,5106.87,5116.14
2015/11/24,5070.66,5102.81
2015/11/23,5106.72,5102.48
2015/11/20,5096.96,5104.92
2015/11/19,5078.67,5073.64
2015/11/18,5004.6,5075.2
2015/11/17,4991.71,4986.02
2015/11/16,4916.14,4984.62
2015/11/13,4980.86,4927.88
2015/11/12,5043.1,5005.08
2015/11/11,5098.13,5067.02
2015/11/10,5068.55,5083.24
2015/11/9,5128.94,5095.3
2015/11/6,5124.04,5147.12
2015/11/5,5144.15,5127.74
2015/11/4,5155.62,5142.48
2015/11/3,5114.31,5145.13
2015/11/2,5065.64,5127.15
2015/10/30,5079.76,5053.75
2015/10/29,5071.04,5074.27
2015/10/28,5040.38,5095.69
2015/10/27,5018.99,5030.15
2015/10/26,5030.8,5034.7
2015/10/23,5024.38,5031.86
2015/10/22,4875.96,4920.05
2015/10/21,4903.98,4840.12
2015/10/20,4900.02,4880.97
2015/10/19,4873.54,4905.47
2015/10/16,4872.36,4886.69
2015/10/15,4799.43,4870.1
2015/10/14,4801.35,4782.85
2015/10/13,4809.24,4796.61
2015/10/12,4839.79,4838.64
2015/10/9,4817.28,4830.47
2015/10/8,4775.06,4810.79
2015/10/7,4775.05,4791.15
2015/10/6,4767.63,4748.36
2015/10/5,4742.13,4781.26
2015/10/2,4566.13,4707.78
2015/10/1,4624.46,4627.08
2015/9/30,4574.38,4620.16
2015/9/29,4551.04,4517.32
2015/9/28,4665.06,4543.97
2015/9/25,4782.41,4686.5
2015/9/24,4717.89,4734.48
2015/9/23,4764.69,4752.74
2015/9/22,4762.29,4756.72
2015/9/21,4851.98,4828.95
2015/9/18,4828.71,4827.23
2015/9/17,4884.11,4893.95
2015/9/16,4860.43,4889.24
2015/9/15,4819.32,4860.52
2015/9/14,4831.98,4805.76
2015/9/11,4770.73,4822.34
2015/9/10,4749.96,4796.25
2015/9/9,4856.27,4756.53
2015/9/8,4769.72,4811.93
2015/9/4,4670.35,4683.92
2015/9/3,4763.1,4733.5
2015/9/2,4704.42,4749.98
2015/9/1,4673.61,4636.1
2015/8/31,4798.68,4776.51
2015/8/28,4792.11,4828.32
2015/8/27,4761.05,4812.71
2015/8/26,4633.51,4697.54
2015/8/25,4687.27,4506.49
2015/8/24,4351.61,4526.25
2015/8/21,4801.04,4706.04
2015/8/20,4973.49,4877.49
2015/8/19,5039.03,5019.05
2015/8/18,5082.17,5059.35
2015/8/17,5032.34,5091.7
2015/8/14,5025.92,5048.24
2015/8/13,5050.94,5033.56
2015/8/12,4994.52,5044.39
2015/8/11,5069.16,5036.79
2015/8/10,5081.72,5101.8
2015/8/7,5043.97,5043.54
2015/8/6,5146.63,5056.44
2015/8/5,5132.77,5139.94
2015/8/4,5110.96,5105.55
2015/8/3,5134.34,5115.38
2015/7/31,5148.18,5128.28
2015/7/30,5100.3,5128.78
2015/7/29,5097.86,5111.73
2015/7/28,5063.44,5089.21
2015/7/27,5055.92,5039.78
2015/7/24,5166.91,5088.63
2015/7/23,5180.33,5146.41
2015/7/22,5146.03,5171.77
2015/7/21,5219.2,5208.12
2015/7/20,5223.18,5218.86
2015/7/17,5196.11,5210.14
2015/7/16,5138.18,5163.18
2015/7/15,5111.11,5098.94
2015/7/14,5077.12,5104.89
2015/7/13,5037.27,5071.51
2015/7/10,4981.24,4997.7
2015/7/9,4976.15,4922.4
2015/7/8,4953.98,4909.76
2015/7/7,4993.76,4997.46
2015/7/6,4963.8,4991.94
2015/7/2,5024.3,5009.21
2015/7/1,5029.05,5013.12
2015/6/30,5000.15,4986.87
2015/6/29,5021.21,4958.47
2015/6/26,5113.26,5080.51
2015/6/25,5139.48,5112.19
2015/6/24,5151.38,5122.41
2015/6/23,5161.68,5160.09
2015/6/22,5147.87,5153.97
2015/6/19,5139.77,5117
2015/6/18,5082.06,5132.95
2015/6/17,5067.68,5064.88
2015/6/16,5023.58,5055.55
2015/6/15,5011.79,5029.97
2015/6/12,5060.24,5051.1
2015/6/11,5088.26,5082.51
2015/6/10,5029.41,5076.69
2015/6/9,5013.13,5013.87
2015/6/8,5066.65,5021.63
2015/6/5,5057.04,5068.46
2015/6/4,5078.22,5059.12
2015/6/3,5098.48,5099.23
2015/6/2,5063.47,5076.52
2015/6/1,5094.94,5082.93
2015/5/29,5093.1,5070.03
2015/5/28,5096.34,5097.98
2015/5/27,5047.86,5106.59
2015/5/26,5076.91,5032.75
2015/5/22,5085.39,5089.36
2015/5/21,5065.94,5090.79
2015/5/20,5072.44,5071.74
2015/5/19,5080.44,5070.03
2015/5/18,5040.92,5078.44
2015/5/15,5059.15,5048.29
2015/5/14,5016.68,5050.8
2015/5/13,4991.42,4981.69
2015/5/12,4966.44,4976.19
2015/5/11,5003.26,4993.57
2015/5/8,4991.63,5003.55
2015/5/7,4917.75,4945.54
2015/5/6,4956.7,4919.64
2015/5/5,5000.2,4939.33
2015/5/4,5018.35,5016.93
2015/5/1,4966.32,5005.39
2015/4/30,4996.99,4941.42
2015/4/29,5028.45,5023.64
2015/4/28,5063.26,5055.42
2015/4/27,5104.36,5060.25
2015/4/24,5096.34,5092.08
2015/4/23,5020.22,5056.06
2015/4/22,5026.57,5035.17
2015/4/21,5023.96,5014.1
2015/4/20,4958.07,4994.6
2015/4/17,4966.11,4931.81
2015/4/16,4999.36,5007.79
2015/4/15,4992.62,5011.02
2015/4/14,4988.82,4977.29
2015/4/13,5001.55,4988.25
2015/4/10,4977.03,4995.98
2015/4/9,4950.84,4974.56
2015/4/8,4914.15,4950.82
2015/4/7,4917.5,4910.23
2015/4/6,4855.94,4917.32
2015/4/2,4885.41,4886.94
2015/4/1,4894.36,4880.23
2015/3/31,4925.91,4900.88
2015/3/30,4921.78,4947.44
2015/3/27,4863.74,4891.22
2015/3/26,4835.71,4863.36
2015/3/25,5002.83,4876.52
2015/3/24,5010.1,4994.73
2015/3/23,5020.6,5010.97
2015/3/20,5033.47,5026.42
2015/3/19,4982.02,4992.38
2015/3/18,4926.83,4982.83
2015/3/17,4912.65,4937.43
2015/3/16,4897.27,4929.51
2015/3/13,4885.54,4871.76
2015/3/12,4853.98,4893.29
2015/3/11,4866.94,4849.94
2015/3/10,4899.51,4859.79
2015/3/9,4936.08,4942.44
2015/3/6,4967.24,4927.37
2015/3/5,4979.95,4982.81
2015/3/4,4961.24,4967.14
2015/3/3,4990.7,4979.9
2015/3/2,4973.43,5008.1
2015/2/27,4985.03,4963.53
2015/2/26,4969.27,4987.89
2015/2/25,4960.36,4967.14
2015/2/24,4956.21,4968.12
2015/2/23,4953.1,4960.97
2015/2/20,4919.78,4955.97
2015/2/19,4901.51,4924.7
2015/2/18,4890.84,4906.36
2015/2/17,4889.99,4899.27
2015/2/13,4869.73,4893.84
2015/2/12,4828.08,4857.61
2015/2/11,4788.37,4801.18
2015/2/10,4754.63,4787.64
2015/2/9,4723.73,4726.01
2015/2/6,4768.84,4744.4
2015/2/5,4729.65,4765.1
2015/2/4,4699.81,4716.7
2015/2/3,4693.25,4727.74
2015/2/2,4650.6,4676.69
2015/1/30,4671.21,4635.24
2015/1/29,4635.73,4683.41
2015/1/28,4740.69,4637.99
2015/1/27,4698.23,4681.5
2015/1/26,4752.36,4771.76
2015/1/23,4748.19,4757.88
2015/1/22,4690.93,4750.4
2015/1/21,4641.95,4667.42
2015/1/20,4655.84,4654.85
2015/1/16,4566.38,4634.38
2015/1/15,4657.46,4570.82
2015/1/14,4610.76,4639.32
2015/1/13,4708.74,4661.5
2015/1/12,4714.07,4664.71
2015/1/9,4744.47,4704.07
2015/1/8,4689.54,4736.19
2015/1/7,4626.84,4650.47
2015/1/6,4666.85,4592.74
2015/1/5,4700.34,4652.57
2015/1/2,4760.24,4726.81
2014/12/31,4790.53,4736.05
2014/12/30,4793.61,4777.44
2014/12/29,4801.26,4806.91
2014/12/26,4788.06,4806.86
2014/12/24,4770.12,4773.47
2014/12/23,4798.03,4765.42
2014/12/22,4759.04,4781.42
2014/12/19,4752.6,4765.38
2014/12/18,4712.39,4748.4
2014/12/17,4556.9,4644.31
2014/12/16,4572.79,4547.83
2014/12/15,4679.67,4605.16
2014/12/12,4665.35,4653.6
2014/12/11,4704.65,4708.16
2014/12/10,4754.42,4684.03
2014/12/9,4685.2,4766.47
2014/12/8,4769.76,4740.69
2014/12/5,4776.58,4780.76
2014/12/4,4772,4769.44
2014/12/3,4761.31,4774.47
2014/12/2,4732.97,4755.81
2014/12/1,4777.73,4727.35
2014/11/28,4797.1,4791.63
2014/11/26,4760.23,4787.32
2014/11/25,4762.39,4758.25
2014/11/24,4725.17,4754.89
2014/11/21,4751.01,4712.97
2014/11/20,4655.2,4701.87
2014/11/19,4694.78,4675.71
2014/11/18,4674.84,4702.44
2014/11/17,4678.43,4671
2014/11/14,4679.85,4688.54
2014/11/13,4681.56,4680.14
2014/11/12,4644.63,4675.13
2014/11/11,4649.19,4660.56
2014/11/10,4635.1,4651.62
2014/11/7,4636.89,4632.53
2014/11/6,4616.78,4638.47
2014/11/5,4649.47,4620.72
2014/11/4,4623.77,4623.64
2014/11/3,4633.71,4638.91
2014/10/31,4639.45,4630.74
2014/10/30,4532.1,4566.14
2014/10/29,4551.37,4549.23
2014/10/28,4505.73,4564.29
2014/10/27,4469.02,4485.93
2014/10/24,4459.46,4483.72
2014/10/23,4427.44,4452.79
2014/10/22,4429.16,4382.85
2014/10/21,4359.17,4419.48
2014/10/20,4254.16,4316.07
2014/10/17,4275.09,4258.44
2014/10/16,4133.25,4217.39
2014/10/15,4154.1,4215.32
2014/10/14,4246.23,4227.17
2014/10/13,4274.91,4213.66
2014/10/10,4354.63,4276.24
2014/10/9,4458.29,4378.34
2014/10/8,4385.7,4468.59
2014/10/7,4433.91,4385.2
2014/10/6,4492.39,4454.8
2014/10/3,4456.8,4475.62
2014/10/2,4421.25,4430.19
2014/10/1,4486.65,4422.09
2014/9/30,4512.64,4493.39
2014/9/29,4465.84,4505.85
2014/9/26,4476.47,4512.19
2014/9/25,4540.82,4466.75
2014/9/24,4514.92,4555.22
2014/9/23,4511.32,4508.69
2014/9/22,4568.45,4527.69
2014/9/19,4606.13,4579.79
2014/9/18,4575.74,4593.43
2014/9/17,4553.96,4562.19
2014/9/16,4502.11,4552.76
2014/9/15,4567.45,4518.9
2014/9/12,4588.77,4567.6
2014/9/11,4567.64,4591.81
2014/9/10,4554.15,4586.52
2014/9/9,4588.83,4552.29
2014/9/8,4579.06,4592.29
2014/9/5,4560.63,4582.9
2014/9/4,4581.52,4562.29
2014/9/3,4610.14,4572.57
2014/9/2,4592.42,4598.19
2014/8/29,4571.76,4580.27
2014/8/28,4552.55,4557.69
2014/8/27,4574.35,4569.62
2014/8/26,4563.81,4570.64
2014/8/25,4563.72,4557.35
2014/8/22,4534.87,4538.55
2014/8/21,4526.72,4532.1
2014/8/20,4517.75,4526.48
2014/8/19,4514.25,4527.51
2014/8/18,4490.53,4508.31
2014/8/15,4479.64,4464.93
2014/8/14,4438.13,4453
2014/8/13,4407.87,4434.13
2014/8/12,4394.69,4389.25
2014/8/11,4387.38,4401.33
2014/8/8,4340.88,4370.9
2014/8/7,4373.24,4334.97
2014/8/6,4326.28,4355.05
2014/8/5,4364.59,4352.84
2014/8/4,4365.62,4383.89
2014/8/1,4363.39,4352.64
2014/7/31,4421.29,4369.77
2014/7/30,4468.44,4462.9
2014/7/29,4456.07,4442.7
2014/7/28,4451.12,4444.91
2014/7/25,4448.06,4449.56
2014/7/24,4481.61,4472.11
2014/7/23,4468.16,4473.7
2014/7/22,4444.94,4456.02
2014/7/21,4421.2,4424.7
2014/7/18,4379.94,4432.15
2014/7/17,4411.52,4363.45
2014/7/16,4446.17,4425.97
2014/7/15,4444.91,4416.39
2014/7/14,4441.39,4440.42
2014/7/11,4401.05,4415.49
2014/7/10,4352.03,4396.2
2014/7/9,4403.03,4419.03
2014/7/8,4442.87,4391.46
2014/7/7,4477.74,4451.53
2014/7/3,4472.89,4485.93
2014/7/2,4457.86,4457.73
2014/7/1,4424.71,4458.65
2014/6/30,4398.37,4408.18
2014/6/27,4371.8,4397.93
2014/6/26,4379.44,4379.05
2014/6/25,4341.82,4379.76
2014/6/24,4367.9,4350.36
2014/6/23,4368.96,4368.68
2014/6/20,4365.37,4368.04
2014/6/19,4370.14,4359.33
2014/6/18,4341.18,4362.84
2014/6/17,4316.01,4337.23
2014/6/16,4303.93,4321.11
2014/6/13,4315.31,4310.65
2014/6/12,4323.11,4297.63
2014/6/11,4322.92,4331.93
2014/6/10,4329.2,4338
2014/6/9,4324.35,4336.24
2014/6/6,4312.76,4321.4
2014/6/5,4259.12,4296.23
2014/6/4,4222.21,4251.64
2014/6/3,4222.04,4234.08
2014/6/2,4247.96,4237.2
2014/5/30,4251.49,4242.62
2014/5/29,4238.04,4247.95
2014/5/28,4234.96,4225.07
2014/5/27,4206.43,4237.07
2014/5/23,4159.78,4185.81
2014/5/22,4136.09,4154.34
2014/5/21,4105.96,4131.54
2014/5/20,4121.11,4096.89
2014/5/19,4080.33,4125.82
2014/5/16,4070.35,4090.59
2014/5/15,4096.53,4069.29
2014/5/14,4122.08,4100.63
2014/5/13,4144.9,4130.17
2014/5/12,4092.84,4143.86
2014/5/9,4043.44,4071.87
2014/5/8,4053.28,4051.5
2014/5/7,4085.49,4067.67
2014/5/6,4128.22,4080.76
2014/5/5,4099.25,4138.06
2014/5/2,4138.63,4123.9
2014/5/1,4121.25,4127.45
2014/4/30,4085.19,4114.56
2014/4/29,4089.51,4103.54
2014/4/28,4091.81,4074.4
2014/4/25,4125.16,4075.56
2014/4/24,4174.61,4148.34
2014/4/23,4160.9,4126.97
2014/4/22,4132.06,4161.46
2014/4/21,4105.36,4121.55
2014/4/17,4080.3,4095.52
2014/4/16,4066.82,4086.23
2014/4/15,4032.63,4034.16
2014/4/14,4038.06,4022.69
2014/4/11,4015.07,3999.73
2014/4/10,4181.21,4054.11
2014/4/9,4129.63,4183.9
2014/4/8,4085.18,4112.99
2014/4/7,4110.92,4079.75
2014/4/4,4263.94,4127.73
2014/4/3,4282.18,4237.74
2014/4/2,4281.61,4276.46
2014/4/1,4219.87,4268.04
2014/3/31,4185.63,4198.99
2014/3/28,4163.18,4155.76
2014/3/27,4169.35,4151.23
2014/3/26,4254.98,4173.58
2014/3/25,4252.65,4234.27
2014/3/24,4289.49,4226.39
2014/3/21,4339.9,4276.79
2014/3/20,4297.99,4319.29
2014/3/19,4331.46,4307.6
2014/3/18,4286.22,4333.31
2014/3/17,4274.22,4279.95
2014/3/14,4250.45,4245.4
2014/3/13,4338.26,4260.42
2014/3/12,4288.6,4323.33
2014/3/11,4342.93,4307.19
2014/3/10,4332.62,4334.45
2014/3/7,4370.98,4336.22
2014/3/6,4368.81,4352.13
2014/3/5,4352.76,4357.97
2014/3/4,4327.85,4351.97
2014/3/3,4261.42,4277.3
2014/2/28,4323.52,4308.12
2014/2/27,4291.47,4318.93
2014/2/26,4300.45,4292.06
2014/2/25,4298.48,4287.59
2014/2/24,4273.32,4292.97
2014/2/21,4282.17,4263.41
2014/2/20,4241.46,4267.55
2014/2/19,4260.74,4237.95
2014/2/18,4253.71,4272.78
2014/2/14,4237,4244.03
2014/2/13,4171.58,4240.67
2014/2/12,4196.85,4201.29
2014/2/11,4154.66,4191.04
2014/2/10,4125.12,4148.17
2014/2/7,4081.82,4125.86
2014/2/6,4022.66,4057.12
2014/2/5,4015.5,4011.55
2014/2/4,4019.44,4031.52
2014/2/3,4105.06,3996.96
2014/1/31,4068.63,4103.88
2014/1/30,4098.81,4123.13
2014/1/29,4060.61,4051.43
2014/1/28,4067.86,4097.96
2014/1/27,4132.22,4083.61
2014/1/24,4194.97,4128.17
2014/1/23,4224.36,4218.87
2014/1/22,4234.58,4243
2014/1/21,4222.98,4225.76
2014/1/17,4207.82,4197.58
2014/1/16,4209.59,4218.69
2014/1/15,4196.53,4214.88
2014/1/14,4129.6,4183.02
2014/1/13,4167.41,4113.3
2014/1/10,4168.94,4174.66
2014/1/9,4179.04,4156.19
2014/1/8,4154.28,4165.61
2014/1/7,4128.57,4153.18
2014/1/6,4137.03,4113.68
2014/1/3,4148.56,4131.91
2014/1/2,4160.03,4143.07
2013/12/31,4161.51,4176.59
2013/12/30,4153.58,4154.2
2013/12/27,4173.36,4156.59
2013/12/26,4164.21,4167.18
2013/12/24,4150.64,4155.42
2013/12/23,4136.14,4148.9
2013/12/20,4064.89,4104.74
2013/12/19,4059.34,4058.13
2013/12/18,4024.67,4070.06
2013/12/17,4028.88,4023.68
2013/12/16,4019.37,4029.52
2013/12/13,4015.53,4000.98
2013/12/12,4004.75,3998.4
2013/12/11,4061.67,4003.81
2013/12/10,4061.17,4060.49
2013/12/9,4073.75,4068.75
2013/12/6,4069.86,4062.52
2013/12/5,4037.99,4033.16
2013/12/4,4020.33,4038
2013/12/3,4038.99,4037.2
2013/12/2,4065.66,4045.26
2013/11/29,4057.16,4059.89
2013/11/27,4026.92,4044.75
2013/11/26,3996.7,4017.75
2013/11/25,4004.37,3994.57
2013/11/22,3977.31,3991.65
2013/11/21,3938.11,3969.15
2013/11/20,3940.98,3921.27
2013/11/19,3945.97,3931.55
2013/11/18,3990.06,3949.07
2013/11/15,3978.27,3985.97
2013/11/14,3956.47,3972.74
2013/11/13,3899.38,3965.58
2013/11/12,3907.82,3919.92
2013/11/11,3913.64,3919.79
2013/11/8,3871.24,3918.12
2013/11/7,3935.81,3857.33
2013/11/6,3952.18,3931.95
2013/11/5,3925.06,3939.86
2013/11/4,3932.6,3936.59
2013/11/1,3932.45,3922.04
2013/10/31,3924.34,3919.71
2013/10/30,3962.4,3930.62
2013/10/29,3954.34,3952.34
2013/10/28,3942.56,3940.13
2013/10/25,3955.98,3943.36
2013/10/24,3911.61,3928.96
2013/10/23,3907.3,3907.07
2013/10/22,3935.54,3929.57
2013/10/21,3922.65,3920.05
2013/10/18,3893.36,3914.28
2013/10/17,3822.85,3863.15
2013/10/16,3815,3839.43
2013/10/15,3810.72,3794.01
2013/10/14,3767.49,3815.27
2013/10/11,3753.22,3791.87
2013/10/10,3677.78,3760.75
2013/10/9,3694.83,3677.78
2013/10/8,3770.38,3694.83
2013/10/7,3807.75,3770.38
2013/10/4,3774.34,3807.75
2013/10/3,3815.02,3774.34
2013/10/2,3817.98,3815.02
2013/10/1,3771.48,3817.98
2013/9/30,3781.59,3771.48
2013/9/27,3787.43,3781.59
2013/9/26,3761.1,3787.43
2013/9/25,3768.25,3761.1
2013/9/24,3765.29,3768.25
2013/9/23,3774.73,3765.29
2013/9/20,3789.38,3774.73
2013/9/19,3783.64,3789.38
2013/9/18,3745.7,3783.64
2013/9/17,3717.85,3745.7
2013/9/16,3722.18,3717.85
2013/9/13,3715.97,3722.18
2013/9/12,3725.01,3715.97
2013/9/11,3729.02,3725.01
2013/9/10,3706.18,3729.02
2013/9/9,3660.01,3706.18
2013/9/6,3658.78,3660.01
2013/9/5,3649.04,3658.78
2013/9/4,3612.61,3649.04
2013/9/3,3589.87,3612.61
2013/8/30,3620.3,3589.87
2013/8/29,3593.35,3620.3
2013/8/28,3578.52,3593.35
2013/8/27,3657.57,3578.52
2013/8/26,3657.79,3657.57
2013/8/23,3638.71,3657.79
2013/8/22,3599.79,3638.71
2013/8/21,3613.59,3599.79
2013/8/20,3589.09,3613.59
2013/8/19,3602.78,3589.09
2013/8/16,3606.12,3602.78
2013/8/15,3669.27,3606.12
2013/8/14,3684.44,3669.27
2013/8/13,3669.95,3684.44
2013/8/12,3660.11,3669.95
2013/8/9,3669.12,3660.11
2013/8/8,3654.01,3669.12
2013/8/7,3665.77,3654.01
2013/8/6,3692.95,3665.77
2013/8/5,3689.59,3692.95
2013/8/2,3675.74,3689.59
2013/8/1,3626.37,3675.74
2013/7/31,3616.47,3626.37
2013/7/30,3599.14,3616.47
2013/7/29,3613.16,3599.14
2013/7/26,3605.19,3613.16
2013/7/25,3579.6,3605.19
2013/7/24,3579.27,3579.6
2013/7/23,3600.39,3579.27
2013/7/22,3587.61,3600.39
2013/7/19,3611.28,3587.61
2013/7/18,3610,3611.28
2013/7/17,3598.5,3610
2013/7/16,3607.49,3598.5
2013/7/15,3600.08,3607.49
2013/7/12,3578.3,3600.08
2013/7/11,3520.76,3578.3
2013/7/10,3504.26,3520.76
2013/7/9,3484.83,3504.26
2013/7/8,3479.38,3484.83
2013/7/5,3443.67,3479.38
2013/7/3,3433.4,3443.67
2013/7/2,3434.49,3433.4
2013/7/1,3403.25,3434.49
2013/6/28,3401.86,3403.25
2013/6/27,3376.22,3401.86
2013/6/26,3347.89,3376.22
2013/6/25,3320.76,3347.89
2013/6/24,3357.25,3320.76
2013/6/21,3364.63,3357.25
2013/6/20,3443.2,3364.63
2013/6/19,3482.18,3443.2
2013/6/18,3452.13,3482.18
2013/6/17,3423.56,3452.13
